gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Pi4k2a	0.0903254432227319	0.138137848765136	1	0.6	0.571	0.029
Dnajb14	0.0904275062055487	1.4718395705898	1	0.6	0.286	0.314
Wwp1	0.0907248797638873	-1.2577515974017	1	0.7	1	0.3
Cyp20a1	0.0909124596726149	-3.05575110411674	1	0.2	0.714	0.514
Abhd12	0.0909883453953507	0.566576878260802	1	1	0.857	0.143
Cdc42se2	0.0911257834667896	1.1226799079071	1	0.9	0.714	0.186
Actr8	0.0913283802962884	-2.67852754254542	1	0.2	0.714	0.514
Usp12	0.0914358595423773	0.592410845895601	1	1	0.857	0.143
Myo1d	0.0914513889640451	-1.90151747288603	1	0.4	1	0.6
Sergef	0.0915850998814084	2.12568796912852	1	0.6	0	0.6
Pign	0.0917529065572633	1.34809401259685	1	0.9	0.571	0.329
Plek	0.0917984256231351	0.953529255940616	1	1	0.857	0.143
Ercc5	0.0918827841115622	1.35758176702811	1	0.7	0.429	0.271
Tpd52	0.0921594392981573	1.16414833187874	1	1	0.714	0.286
Phc3	0.0923623984998316	0.704479946177737	1	0.8	0.857	0.0569999999999999
Qki	0.0923846807821328	-0.214047728521406	1	1	1	0
Trappc9	0.0923973212634651	0.736506796355867	1	0.8	0.857	0.0569999999999999
Tnks	0.0924825140630818	0.705270080579345	1	0.8	0.714	0.0860000000000001
Washc4	0.0931284168619131	0.823849872094875	1	0.9	0.714	0.186
Rffl	0.0934207626083857	-0.373343883465093	1	0.9	1	0.1
Pltp	0.0935624695297058	-1.9019017457961	1	0.4	0.857	0.457
Ap3s1	0.093723067138495	2.37210449597899	1	0.7	0	0.7
Btbd1	0.0938802240299419	0.260842336454574	1	0.8	0.857	0.0569999999999999
Orc2	0.0950848546425689	2.08918349106494	1	0.7	0.143	0.557
Spacdr	0.0952369424016816	-0.819610157230184	1	0.8	1	0.2
Cd209f	0.0963244937232058	-3.00282178544578	1	0.1	0.571	0.471
Top2b	0.0970623404409674	-2.1184232145855	1	0.3	0.571	0.271
Zdhhc9	0.0970667438782484	-1.14475007395217	1	0.4	0.571	0.171
Dctn2	0.0971393251856537	2.57287400600016	1	0.5	0	0.5
Wdr26	0.0974455811563897	-0.86219626860316	1	0.8	1	0.2
Lacc1	0.0975413482920013	0.474834388709725	1	0.9	1	0.1
Stard3nl	0.0986186412596752	2.02903352658733	1	0.8	0.429	0.371
Eif4a1	0.0987596872969685	1.66325456087323	1	0.6	0.286	0.314
C9orf72	0.0988984168282817	1.98616253248479	1	0.6	0.286	0.314
Mettl8	0.0989878993126473	-2.36951361377304	1	0.3	0.571	0.271
Ube2f	0.0989929129690448	1.45265133919355	1	0.8	0.429	0.371
Rpl35	0.0993414000608945	2.41701742891834	1	0.6	0	0.6
Scfd2	0.0996704195597028	-1.35243688157325	1	0.6	0.571	0.029
Zfp942	0.100039104090245	1.99324943520458	1	0.6	0.143	0.457
Tbc1d1	0.100219950612859	1.21530167681679	1	0.7	0.429	0.271
Smurf1	0.100386499141519	-0.219309433100713	1	1	0.714	0.286
Cd9	0.100705417486129	0.317958557740313	1	0.8	1	0.2
Msi2	0.100780014223105	-0.386161101129308	1	0.9	0.857	0.043
Psd3	0.100929722603493	-1.27383038077643	1	0.8	0.857	0.0569999999999999
Plp1	0.101231674059973	-1.78827314501027	1	0.6	0.857	0.257
Dmtf1	0.101650755479674	0.388951491539992	1	0.8	0.714	0.0860000000000001
Brd4	0.101744466021027	0.691902078378641	1	1	0.857	0.143
Lpl	0.101782957194419	1.75155228122629	1	0.4	0.143	0.257
Mtpap	0.101816177065466	-1.84840913071129	1	0.3	0.714	0.414
Rtn4rl1	0.101823122865872	-0.718180775402872	1	0.8	0.857	0.0569999999999999
Dennd2c	0.101823253095693	-1.20666157563513	1	0.8	0.857	0.0569999999999999
Slc15a2	0.101855180706034	-4.32085981428887	1	0	0.571	0.571
Nfkbiz	0.102031542186068	1.26106652556488	1	0.6	0.286	0.314
Cpd	0.102355242967583	1.9397736905507	1	0.8	0.571	0.229
Pum1	0.102623500447869	0.567988366320138	1	0.8	0.857	0.0569999999999999
Pds5a	0.102681101382476	1.00836522083985	1	1	0.857	0.143
Zc3h6	0.102895932108994	-1.74144664971188	1	0.5	0.714	0.214
Dip2c	0.103529433730742	-1.09140544174379	1	0.7	1	0.3
Iffo1	0.103722784533977	1.15057322211805	1	0.9	0.857	0.043
Scarb2	0.104608863033656	1.32087141453026	1	1	0.714	0.286
Coro1c	0.10465690356527	0.186868775206344	1	0.7	0.571	0.129
Stt3b	0.10493904200417	-2.62974532243216	1	0.2	0.714	0.514
Copa	0.105401074286946	0.936650666857056	1	0.8	0.429	0.371
Naaladl2	0.106394643525113	-1.53301909370772	1	0.2	0.429	0.229
