gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Fgf13	0.0012083688210697	-1.18488228598646	1	0.384	0.519	0.135
Plek	0.00123174119185208	-0.667415019271221	1	0.205	0.407	0.202
Zfp869	0.00132674029535028	-1.63796709805175	1	0.036	0.16	0.124
Rbm27	0.00145048102147236	-3.4750929750232	1	0.009	0.148	0.139
Tnpo3	0.00145737167012524	-1.84349269339671	1	0.054	0.222	0.168
Gns	0.0014698342261357	-0.877803938709682	1	0.241	0.481	0.24
Tcf4	0.00147101820160556	-0.199332182838871	1	0.357	0.556	0.199
Ss18	0.00153087984220353	-1.7031625497293	1	0.107	0.321	0.214
Zbtb34	0.00159890530533221	-2.04631946161695	1	0.036	0.173	0.137
Tbl1xr1	0.0016523199305659	1.06905742435535	1	0.375	0.272	0.103
M6pr	0.0019022601229716	-3.00544136830979	1	0.009	0.111	0.102
Ap3b1	0.00191626133184767	0.25672604296834	1	0.295	0.395	0.1
Eri3	0.0020280893850353	-1.12482505180493	1	0.152	0.383	0.231
Smyd3	0.00205177451899406	-0.263805718975641	1	0.473	0.691	0.218
Srsf5	0.00214815006890063	-1.08056603038149	1	0.179	0.432	0.253
Plcl2	0.00215855482333526	0.762268285285962	1	0.625	0.617	0.00800000000000001
Mbnl2	0.00222697578005593	-1.37287443521511	1	0.214	0.481	0.267
Rnf111	0.00228583815972595	0.781665689660093	1	0.25	0.235	0.015
Rpl3	0.0023477077356843	-3.60241895123052	1	0.009	0.111	0.102
Atm	0.00235019759766275	-0.184945021833284	1	0.062	0.136	0.074
Ptk2b	0.00244182594951455	2.09700286457716	1	0.312	0.16	0.152
Zfp638	0.00244967355742969	-0.623800084894584	1	0.196	0.395	0.199
Vmp1	0.00248271104165416	-2.45295592700367	1	0.018	0.148	0.13
Pik3r6	0.00251644035685504	0.182108643400208	1	0.125	0.21	0.085
Rap2a	0.00253196991940856	-4.0703444709123	1	0.009	0.136	0.127
Rasa3	0.00275153034188204	-2.2743709714529	1	0.045	0.21	0.165
Ube2h	0.00279548985468018	1.02535343018262	1	0.455	0.346	0.109
Fth1	0.00291404105065298	-1.50715428962932	1	0.116	0.346	0.23
Kansl1	0.00299305059230808	-0.113806143731027	1	0.58	0.765	0.185
Appl2	0.00313296539411853	-2.20457421238727	1	0.036	0.173	0.137
Sfswap	0.00322638165487909	2.91307628681174	1	0.17	0.037	0.133
Gapvd1	0.00333158877271203	0.706282780181609	1	0.33	0.272	0.058
Pum1	0.00333371323325664	1.16369858886984	1	0.295	0.222	0.073
Ptpro	0.00333554395169437	2.99936437675792	1	0.188	0.037	0.151
Ddx27	0.00335537613453732	-4.42414423704093	1	0.009	0.111	0.102
Larp1	0.00353409686192063	1.88285238698915	1	0.304	0.136	0.168
Tm9sf4	0.00361759814416471	-3.83038226537409	1	0.009	0.111	0.102
Arid1b	0.00367211228663334	0.475998221636076	1	0.473	0.494	0.021
Hpcal1	0.00374592766746787	-0.742145062717517	1	0.062	0.185	0.123
Rab10	0.00378329144735082	1.24720107599307	1	0.357	0.222	0.135
Cdin1	0.00379605295498293	-1.79069121260122	1	0.054	0.198	0.144
Clec7a	0.00384344119923052	-2.64470972389081	1	0.036	0.148	0.112
Zfp704	0.00386732447596928	-2.60310767855901	1	0.018	0.148	0.13
St13	0.00387907744625243	2.6128836724172	1	0.223	0.062	0.161
Camkk2	0.00388281678050517	-3.87352326814888	1	0.009	0.111	0.102
Fbxl17	0.0039241294832246	-0.155147559864059	1	0.5	0.654	0.154
Ubb	0.004119340454262	-2.67507008258842	1	0.018	0.123	0.105
C9orf72	0.00413579045544635	-2.79876650513348	1	0.018	0.123	0.105
Abcg1	0.0041914337909271	-2.26689081885688	1	0.036	0.16	0.124
Eif2ak4	0.00427711036177589	-3.08641187788484	1	0.027	0.136	0.109
Zfr	0.00454773002177609	-1.5580381185434	1	0.125	0.309	0.184
Setd3	0.00470882128076102	0.621247094388784	1	0.232	0.235	0.00299999999999997
Atat1	0.00482217026869758	3.70214129646365	1	0.116	0.012	0.104
Slc38a2	0.00482217026869758	2.86725656116224	1	0.116	0.012	0.104
Akt3	0.00496869088466035	-1.33301947057659	1	0.116	0.272	0.156
Rab2a	0.00532052720449498	0.49408135601607	1	0.268	0.272	0.004
Arf4	0.00550956956617523	-0.8510318210634	1	0.054	0.16	0.106
Gpcpd1	0.00563084777292931	-1.35643427087433	1	0.062	0.235	0.173
Pik3cd	0.00588221428343368	-0.356833910972706	1	0.268	0.444	0.176
Fmr1	0.00591467078091164	-3.02670876972382	1	0.018	0.123	0.105
Srrm2	0.00592463837406111	0.864956169812142	1	0.482	0.358	0.124
Retreg1	0.00599265673196384	-0.669408954114922	1	0.357	0.58	0.223
Sos1	0.00606292141905422	-4.00088724683636	1	0.009	0.111	0.102
Mon2	0.00609946760356318	-0.915855239368365	1	0.089	0.222	0.133
Picalm	0.00610122970799482	0.203863976996531	1	0.661	0.765	0.104
Frmd4a	0.00611820093802505	0.365615687215586	1	0.634	0.679	0.045
Cab39	0.00621495266830664	0.779393097539584	1	0.214	0.21	0.004
Rnf138	0.00624766698069718	-2.503014834275	1	0.018	0.111	0.093
Khdrbs1	0.00628982657462226	1.1086285776267	1	0.348	0.21	0.138
Slc4a7	0.00633426753895411	0.973445538748658	1	0.205	0.198	0.00699999999999998
Ppp2r5a	0.00638426355771738	-2.42427146226751	1	0.045	0.148	0.103
Casc3	0.00653341993985637	-1.8413945900555	1	0.071	0.198	0.127
Lrrc8d	0.00657915549311825	-0.657139344695369	1	0.277	0.469	0.192
Ptprm	0.00672893615295316	0.961319034200284	1	0.571	0.432	0.139
Iffo1	0.00692001771754654	0.421813924546544	1	0.241	0.284	0.043
Apba1	0.00692328842464892	-0.365846567193009	1	0.152	0.284	0.132
Cmip	0.00692642541474803	0.815815139503263	1	0.455	0.407	0.048
Cenpc1	0.00698495052585189	-3.85635334012042	1	0.009	0.111	0.102
Tpp2	0.00702896629643328	-1.17245671773339	1	0.143	0.309	0.166
Ikbkb	0.00714307373170232	0.16331889952979	1	0.188	0.247	0.059
Smurf2	0.00735141577731801	0.6625894327051	1	0.402	0.358	0.044
Dapp1	0.00736367011602246	-0.18458204424033	1	0.241	0.383	0.142
Man1a2	0.00745277941687394	1.24610012530934	1	0.402	0.235	0.167
Sparc	0.00752390926551017	0.957583833198402	1	0.33	0.16	0.17
Pip4p1	0.00766849514575337	-1.12735676816131	1	0.071	0.21	0.139
Tti1	0.00771714583376371	3.87041446590937	1	0.107	0.012	0.095
Mrtfa	0.00774262264748676	0.759420749143856	1	0.312	0.284	0.028
Vps13c	0.00782846600798589	0.531793928574762	1	0.179	0.198	0.019
Ubc	0.00784362759827875	-2.01994734945247	1	0.036	0.173	0.137
Spata6	0.00820000538928285	-2.07517505224684	1	0.062	0.173	0.111
Pafah1b1	0.00830211612212969	-1.15359419288807	1	0.161	0.383	0.222
Tgfbrap1	0.00838002761084283	-0.201875607289534	1	0.08	0.16	0.08
Nudt5	0.00842119264239638	-2.51277790759045	1	0.036	0.136	0.1
Vgll4	0.00844628201669132	0.923178353595292	1	0.286	0.235	0.051
Celf2	0.00852021434205983	0.433548489062917	1	0.634	0.42	0.214
Phf3	0.00853853567380061	-1.99595283097062	1	0.045	0.185	0.14
Arih2	0.00856270907285361	0.880247385531446	1	0.232	0.198	0.034
Bptf	0.00860787090712992	1.0292295488179	1	0.348	0.247	0.101
Lman2l	0.00863966685160704	3.84019522469313	1	0.107	0.012	0.095
Exoc5	0.00877755266273978	1.18131466684774	1	0.25	0.148	0.102
Siah1a	0.00884730166864475	-2.28467261785893	1	0.018	0.123	0.105
Ly6e	0.00893479614466163	-0.674602287180267	1	0.116	0.247	0.131
Ndufs4	0.00894649966273856	-1.80413336693692	1	0.062	0.21	0.148
Epb41	0.00895070376757731	-1.66045036487839	1	0.062	0.21	0.148
Cox4i1	0.00905919386960964	-2.22731629954822	1	0.036	0.148	0.112
Fkbp15	0.00910648064490063	-0.412812289108792	1	0.223	0.407	0.184
Pid1	0.00919388108308934	0.132213593454065	1	0.446	0.259	0.187
Ino80d	0.00921808744102796	0.929830317059841	1	0.268	0.198	0.07
Rassf3	0.0094045934948322	-1.11695125814057	1	0.143	0.296	0.153
Marchf7	0.00941336115999347	0.821650209560427	1	0.223	0.185	0.038
Iars2	0.00941482083472704	-2.20922511966898	1	0.018	0.123	0.105
Xpo6	0.00943959547654751	-1.14726744310012	1	0.125	0.284	0.159
Kcnk6	0.00952446538110659	-0.793856610836192	1	0.08	0.185	0.105
Nptn	0.00956658445960877	-0.704347095631017	1	0.152	0.309	0.157
Xrn2	0.0095696399748867	-1.38779531557786	1	0.098	0.259	0.161
Frmd4b	0.00972689291956894	-0.420192197525936	1	0.652	0.852	0.2
Lrrc4	0.00983887319107369	-2.43840755990243	1	0.045	0.173	0.128
Rtn4	0.00993125200600379	-0.279381705863901	1	0.384	0.593	0.209
Fgd4	0.010208495863158	1.33418190380303	1	0.17	0.086	0.084
Ythdc1	0.0102740313709089	1.50007853265381	1	0.268	0.136	0.132
N4bp2l1	0.0103842732249965	2.32497805888041	1	0.143	0.037	0.106
Ccdc50	0.0104552053960536	0.951618568539248	1	0.348	0.247	0.101
Smarca2	0.0105382199152792	-1.05691405416514	1	0.259	0.457	0.198
Rpl21	0.010715143859939	-2.04810147241961	1	0.045	0.173	0.128
Mgat5	0.0107709108736375	0.436820656754608	1	0.464	0.506	0.042
Yes1	0.0108237714932251	-2.03245321419542	1	0.036	0.16	0.124
Gng2	0.010967124278413	1.36648568349923	1	0.348	0.16	0.188
Ttc17	0.0112354243416747	-1.38867021253205	1	0.071	0.21	0.139
Cul5	0.0112777605617597	-0.836120824013522	1	0.062	0.16	0.098
Myl6	0.0113213954163879	-2.77967111278123	1	0.018	0.123	0.105
Asap1	0.0116735064505596	0.348987653273701	1	0.625	0.716	0.091
Or5v1b	0.0117627017385377	-2.46905478090475	1	0.045	0.148	0.103
Dusp16	0.0118060104310565	-2.45109528691499	1	0.036	0.173	0.137
Atad2b	0.0118539039087885	-1.46434892181628	1	0.143	0.358	0.215
Arl10	0.0119073264197769	-1.50832888949356	1	0.045	0.16	0.115
Dnajb14	0.0119504412725145	-1.65617824899958	1	0.071	0.185	0.114
Ube2l3	0.0121588685065377	2.13430541651057	1	0.188	0.049	0.139
Rnf38	0.0122295202965947	1.4414665950297	1	0.33	0.136	0.194
Tmc7	0.0122577261364795	-2.20570692568723	1	0.036	0.173	0.137
Atp6v0b	0.0123303650377545	-1.04437524926366	1	0.214	0.432	0.218
Eef1a1	0.0123353254957625	-1.57313029688607	1	0.062	0.198	0.136
Stk3	0.0123414881327314	-1.21636252681529	1	0.161	0.309	0.148
Acbd5	0.0126090674089527	-1.74810473446604	1	0.062	0.21	0.148
Ext1	0.0126883505065902	0.897705504077877	1	0.25	0.222	0.028
Zfyve26	0.0127153447654686	-1.1057134440652	1	0.062	0.173	0.111
Virma	0.0128798716821143	1.31775352460634	1	0.196	0.111	0.085
Map2k5	0.0129167500940303	-1.43330538885975	1	0.125	0.284	0.159
Wwp1	0.0129243936567365	-0.946540666519563	1	0.116	0.284	0.168
Mllt10	0.0129931077569475	0.477972462501975	1	0.438	0.407	0.031
Tapbp	0.0132056199401998	2.90617095971472	1	0.107	0.012	0.095
Phc2	0.0132634544644368	-0.493875771335315	1	0.33	0.506	0.176
Xpo1	0.0133498777184136	-1.26644426833963	1	0.054	0.173	0.119
Braf	0.0133640389217189	2.59235317494724	1	0.17	0.037	0.133
Auh	0.0134088417430561	-2.60046194607396	1	0.027	0.136	0.109
Tsc22d2	0.013412211711513	1.07412785060661	1	0.304	0.198	0.106
Trim41	0.013672256648281	-1.90048077309252	1	0.036	0.16	0.124
Rock2	0.0140850422329924	0.630520477379595	1	0.571	0.383	0.188
Lair1	0.0141836951436237	-0.303901567240493	1	0.571	0.765	0.194
Riok1	0.0142441816622236	-2.2338162466574	1	0.027	0.136	0.109
Mkln1	0.0143023413748212	0.448105928727687	1	0.321	0.346	0.025
H3f3b	0.0143888405616174	-1.79555084093751	1	0.027	0.136	0.109
Pura	0.0143974614031884	-2.25785424418483	1	0.027	0.136	0.109
Vps13b	0.0148198277398884	0.396332262063915	1	0.33	0.407	0.077
Ube2d3	0.0153683352336752	1.64809370941623	1	0.205	0.111	0.094
Tsg101	0.0153770569034704	1.83492648480112	1	0.161	0.062	0.099
Slc11a1	0.0154501110753745	-1.22439358698875	1	0.098	0.247	0.149
Nav1	0.0156223645201181	-2.29434972864808	1	0.027	0.148	0.121
Nfyc	0.0156374069407116	-1.49451105530655	1	0.098	0.259	0.161
H2-DMa	0.0158053440517823	-2.0121744370246	1	0.018	0.111	0.093
Litaf	0.0159292159083383	-0.258049779191675	1	0.071	0.136	0.065
Hps5	0.0160628378524493	2.3949541954485	1	0.116	0.025	0.091
Tmem234	0.0161023457307518	-2.27733395018601	1	0.045	0.148	0.103
Znrf1	0.016254048709889	0.75426281896333	1	0.25	0.247	0.003
Cep63	0.0162647191647841	-2.13852075533755	1	0.036	0.148	0.112
Snap23	0.0163170627325414	0.362792387768161	1	0.125	0.173	0.048
Klhl5	0.0163622075529231	-0.401065269579206	1	0.107	0.222	0.115
Rpl18a	0.0164822478815706	-2.07855538727647	1	0.036	0.16	0.124
Smad1	0.0165634370871466	0.469931024354234	1	0.152	0.173	0.021
Dpp8	0.0165674462643704	1.47010131407069	1	0.241	0.136	0.105
Ntpcr	0.0165805271094155	1.05295127372421	1	0.232	0.16	0.072
Tnrc6c	0.016696135548371	-0.707670875048013	1	0.143	0.296	0.153
Srsf10	0.0168367270958379	1.95043820374447	1	0.223	0.099	0.124
Zfp451	0.0168970094194651	-2.14518382456082	1	0.045	0.16	0.115
Aff4	0.0169276464380554	-1.53797240335386	1	0.071	0.235	0.164
Arid4a	0.0169599886256135	1.54236394626599	1	0.375	0.173	0.202
Xpnpep3	0.0173488340518867	-2.74539207558509	1	0.036	0.16	0.124
Plekho1	0.0173577990989373	-0.803454419961171	1	0.125	0.259	0.134
Camsap1	0.0173581267364823	2.1894429555458	1	0.196	0.049	0.147
Havcr2	0.0174370400139027	-0.404741181428303	1	0.268	0.407	0.139
Prpf38b	0.0177976433243388	-1.31408028043771	1	0.08	0.235	0.155
Prpf4b	0.0179446327714297	-1.56641363650424	1	0.071	0.222	0.151
Baz1a	0.0179576375654233	-0.103832535217536	1	0.196	0.309	0.113
Ddx17	0.0179882074492477	-0.590498386992905	1	0.321	0.506	0.185
Usp4	0.01830284928693	2.50589866999902	1	0.179	0.037	0.142
Marchf3	0.0183599642441815	-1.6685302295627	1	0.143	0.185	0.042
Ino80	0.0183930915502071	-1.33364597427418	1	0.143	0.321	0.178
Svil	0.0184213117560636	-0.729162542364042	1	0.161	0.309	0.148
Abi3	0.0185106483547912	0.546830041919149	1	0.402	0.383	0.019
C1qc	0.0185929957055182	-0.584499587242068	1	0.205	0.37	0.165
Itgb1	0.0187510874231596	1.50766622865755	1	0.25	0.148	0.102
Pdzd8	0.0187802103958061	2.86730845122969	1	0.134	0.025	0.109
Lamp1	0.0188855746067557	-1.37533706779422	1	0.054	0.173	0.119
Pogz	0.0189164798288694	-2.44695116813665	1	0.045	0.16	0.115
Foxn3	0.0190927240163731	0.489552739461605	1	0.821	0.778	0.0429999999999999
Arhgap24	0.0192851288406039	-0.718806420604826	1	0.286	0.457	0.171
Chst11	0.0195549028560854	0.108996187891942	1	0.223	0.321	0.098
Rere	0.0197847176195614	0.579469089034901	1	0.616	0.568	0.048
Tmem131l	0.019896332128066	2.44969595704479	1	0.179	0.049	0.13
Tmem273	0.0199065813398105	0.485788700550984	1	0.196	0.198	0.002
Cadm1	0.0200825732882082	-0.303514648038225	1	0.455	0.556	0.101
Mbd5	0.0202307240223908	-0.265813173235812	1	0.205	0.333	0.128
Fam91a1	0.0202786319117465	0.733042105427431	1	0.321	0.309	0.012
Gpatch2l	0.0204318120018971	1.17722019369701	1	0.188	0.123	0.065
Phf21a	0.0204805473936821	0.217162869582942	1	0.482	0.543	0.0610000000000001
ENSMUSG00000095041	0.0206442092134843	0.710475825243865	1	0.527	0.481	0.046
Cyth4	0.0212066155881249	-0.709861046787529	1	0.393	0.568	0.175
Tdrd7	0.0212800849426936	-1.53518296507372	1	0.054	0.173	0.119
Usp16	0.0217214205755971	-2.1468097109356	1	0.036	0.136	0.1
Dctn5	0.0219797797293968	2.72657269375819	1	0.125	0.037	0.088
Alas1	0.0221357535066059	-2.44467724078577	1	0.027	0.111	0.084
Vps50	0.0222245169033212	-1.77620556398585	1	0.036	0.136	0.1
Eml4	0.0222601836769221	0.834400988377618	1	0.393	0.333	0.06
Elavl1	0.0223032528872754	1.43477154373528	1	0.214	0.111	0.103
Phactr2	0.0223201140894898	0.652481727529668	1	0.232	0.259	0.027
Garnl3	0.0224047627661331	2.84089951043862	1	0.125	0.025	0.1
Plekhm3	0.0225702671836129	-0.811797403603486	1	0.277	0.457	0.18
Smarca5	0.0226009676959535	-2.80414606033196	1	0.027	0.16	0.133
Ints6l	0.0226229495190082	0.40245004698472	1	0.402	0.432	0.03
Lilrb4a	0.0226843924176602	-1.54117004962135	1	0.036	0.136	0.1
Setd2	0.0227153542059139	0.540596157883896	1	0.357	0.346	0.011
Pias1	0.0227676248009064	0.541283735369484	1	0.473	0.444	0.029
Cdc27	0.0228526438782859	-3.07069121567975	1	0.018	0.123	0.105
Fggy	0.0228666734640702	-2.19157211190497	1	0.045	0.16	0.115
Cebpg	0.0230625584750008	1.10294238236234	1	0.214	0.136	0.078
Cul3	0.02370363427373	-1.42624506477541	1	0.089	0.259	0.17
Fam219a	0.0237496853259606	-1.01726932654274	1	0.071	0.185	0.114
Magi1	0.0237615345248082	0.599880635675189	1	0.598	0.58	0.018
Ptpre	0.0237926225484067	1.96270953263857	1	0.196	0.074	0.122
Wapl	0.023967933079084	1.1180812113634	1	0.339	0.173	0.166
Fchsd2	0.0240069605981345	0.632808304485651	1	0.732	0.667	0.0649999999999999
Cert1	0.0241807202207035	-0.574135255657552	1	0.107	0.235	0.128
Lrp6	0.024182470938474	-0.18236785791392	1	0.152	0.222	0.07
Ncor1	0.0248587476069298	0.604038227999915	1	0.312	0.321	0.00900000000000001
Kdm3b	0.0250764364668756	0.103748910506531	1	0.339	0.444	0.105
Baz2b	0.0252446848765284	0.39049130894151	1	0.411	0.407	0.004
Hnrnpul1	0.0252798038737993	-1.17830583235794	1	0.08	0.21	0.13
Caprin1	0.0253639101940103	0.7596601301026	1	0.223	0.148	0.075
Nmt1	0.0254445060928444	-0.985611461313559	1	0.098	0.235	0.137
Tmem245	0.02555343509197	-1.12184368164851	1	0.143	0.272	0.129
Zfp740	0.025787458240649	2.06738495890887	1	0.116	0.037	0.079
Itprid2	0.0261332365617019	-0.807517590614056	1	0.08	0.185	0.105
Zfp467	0.0261836978786237	2.86318979401485	1	0.116	0.012	0.104
Sec24a	0.0262242110156996	-2.40017156377421	1	0.027	0.111	0.084
Tmem168	0.0264263780691305	-2.09667857287013	1	0.036	0.123	0.087
Cdip1	0.0264560620046219	-2.17358341591285	1	0.018	0.123	0.105
Gsap	0.026506694594917	0.154450700454487	1	0.357	0.444	0.087
Gpbp1	0.0265268056012369	0.834034347560673	1	0.214	0.148	0.066
Fam193a	0.0270781924759075	0.563435527655363	1	0.384	0.358	0.026
Slc7a7	0.0272204193563684	0.978919418854852	1	0.366	0.247	0.119
Arrdc1	0.0276969409314049	-2.13049687675327	1	0.027	0.111	0.084
Usp7	0.0277400134143656	-2.09181417594085	1	0.036	0.123	0.087
Gspt1	0.0282831484935821	1.68698660399846	1	0.205	0.099	0.106
Slc2a5	0.0283684974045918	1.9399016533874	1	0.116	0.037	0.079
Axl	0.0285227846486775	-1.75029932374071	1	0.027	0.111	0.084
Ptp4a2	0.0286142934763219	1.28186698416972	1	0.384	0.247	0.137
Acer3	0.0286148091418321	0.267791484593345	1	0.438	0.506	0.068
Synrg	0.0286321980196804	0.985927003235815	1	0.205	0.136	0.069
Ago3	0.0286833699400453	-1.13275705150585	1	0.116	0.272	0.156
Fance	0.028753671597709	-1.9605461961573	1	0.027	0.111	0.084
Syap1	0.028898614015821	-1.9529530113522	1	0.027	0.111	0.084
Msn	0.028923171098312	-0.837808047264092	1	0.268	0.444	0.176
Hif1a	0.0290463923044353	-0.720805609873226	1	0.107	0.21	0.103
Cfap74	0.0293150633872318	-0.265489402979348	1	0.089	0.173	0.084
Xrn1	0.0294001574419823	0.776200635673988	1	0.259	0.16	0.099
Arih1	0.0297228797588401	0.326909467247434	1	0.304	0.321	0.017
Ddx6	0.0299159166547723	0.551090843803252	1	0.366	0.284	0.082
Mapk14	0.0300215424284056	0.961407566790206	1	0.464	0.321	0.143
Ehmt1	0.0301973137193417	0.787434828959282	1	0.259	0.185	0.074
Setd5	0.0305113193322512	0.97701163216565	1	0.429	0.309	0.12
Kdm2b	0.0305152649573458	0.314391920740193	1	0.214	0.272	0.058
Slf2	0.0308070071593268	0.5172064003959	1	0.241	0.259	0.018
Fubp1	0.0309594477292433	-0.100511615810372	1	0.214	0.321	0.107
Asxl2	0.0309807212398899	0.341625689587423	1	0.188	0.222	0.034
Slc6a6	0.0312285009155252	-1.20554596418335	1	0.116	0.296	0.18
Pex13	0.0315469964905149	1.61320682538063	1	0.116	0.062	0.054
Ophn1	0.0315553974776036	0.359344208735522	1	0.821	0.84	0.019
Sfi1	0.0323123856339819	0.182853036302909	1	0.089	0.148	0.059
Map3k5	0.0325278337452177	0.447533542541859	1	0.357	0.235	0.122
Bbs9	0.0327660057379032	0.44596502000131	1	0.402	0.444	0.042
Fyco1	0.0328180471787188	-0.551821366475832	1	0.152	0.259	0.107
Dennd4a	0.0329677520250488	0.386551757103316	1	0.58	0.654	0.0740000000000001
Ireb2	0.0329889629957123	0.203315636698532	1	0.17	0.222	0.052
Il17ra	0.0330861787373287	2.43937802081252	1	0.116	0.037	0.079
Ralgapa1	0.0334571974927487	-0.520803641135685	1	0.116	0.222	0.106
Tor1aip1	0.0335513262250015	0.768779709433558	1	0.277	0.259	0.018
Gnaq	0.0339735772143696	0.401320964820546	1	0.714	0.753	0.039
Srp72	0.0341603994375436	1.83343460129598	1	0.125	0.025	0.1
Stxbp5	0.0345002755282152	1.76053692918579	1	0.188	0.062	0.126
Dennd5a	0.034619365435308	0.678142033000512	1	0.357	0.309	0.048
Zfand6	0.0347644163187995	-0.893318598160215	1	0.232	0.432	0.2
Tasor	0.0348074728997425	-0.941460270662017	1	0.268	0.395	0.127
Cast	0.0348946677455031	-1.20992618761836	1	0.062	0.173	0.111
Dennd10	0.0349636792612146	1.80944763441693	1	0.134	0.037	0.097
Usp10	0.0350178590876099	-1.63784127170436	1	0.045	0.148	0.103
Grn	0.0356447469953955	-1.58652959908608	1	0.098	0.222	0.124
Insyn2b	0.035797943253654	-0.751473120386006	1	0.098	0.222	0.124
Lpgat1	0.0358197504221813	-1.95885795409871	1	0.054	0.173	0.119
Arsg	0.0361907977003212	-2.07091135669903	1	0.036	0.148	0.112
Rps2	0.0362646073360501	-2.58323232138283	1	0.036	0.111	0.075
Spidr	0.0364745548320099	0.549580703074469	1	0.152	0.173	0.021
Lrig2	0.0365577407089249	1.80223310636315	1	0.179	0.062	0.117
Rsrc1	0.0366858784491626	0.197219632731636	1	0.286	0.346	0.06
Ep300	0.0368430008864724	0.690344182501121	1	0.295	0.272	0.023
Nfia	0.0369824580103329	0.35492358915096	1	0.67	0.704	0.0339999999999999
Khdc4	0.0370395634495922	1.89756189275475	1	0.143	0.049	0.094
Immp1l	0.0372239747744698	-1.59636521947998	1	0.054	0.185	0.131
Pag1	0.0372526404115908	0.358311365747398	1	0.777	0.778	0.001
Nktr	0.0375012914467102	-1.17098817035276	1	0.116	0.259	0.143
Tnfrsf21	0.037709469221801	0.456613402006128	1	0.205	0.235	0.03
Chic2	0.0378080322593382	1.72230499259038	1	0.223	0.111	0.112
Prkcd	0.0378791246209663	1.12351352909236	1	0.304	0.21	0.094
Bod1l	0.0380741546557093	1.03801449488091	1	0.268	0.16	0.108
Manba	0.0381925899446494	-0.907178837869474	1	0.089	0.198	0.109
Ppp4r3a	0.0383226225117001	-0.563626628397525	1	0.098	0.185	0.087
Ankrd10	0.0384706865705767	1.86783458295265	1	0.179	0.062	0.117
Rsf1	0.0389447957661206	0.747021259640504	1	0.321	0.272	0.049
Rapgef5	0.0390005020165262	0.620006214382125	1	0.821	0.753	0.0679999999999999
Snrnp70	0.0390017190114664	0.278405796123724	1	0.214	0.247	0.033
Pum2	0.0390554970022297	0.355056057839882	1	0.438	0.457	0.019
Gm4951	0.0390588762396395	1.19624571405859	1	0.143	0.062	0.081
Commd1	0.0394465178850976	2.34366912799528	1	0.152	0.049	0.103
Tjp1	0.0394845083980663	-0.614100357989775	1	0.125	0.247	0.122
Wdr70	0.0397127042980069	-1.71068173384081	1	0.062	0.16	0.098
Fndc3a	0.0397691968982625	0.814735865620074	1	0.295	0.222	0.073
Gpr160	0.0398167734024141	-0.177407663387133	1	0.089	0.173	0.084
Cul1	0.0398454090734214	0.929911864075183	1	0.33	0.235	0.095
Zc3h7a	0.0402898920457871	0.794073693492265	1	0.295	0.173	0.122
Luc7l2	0.040580075055529	-0.418939925195351	1	0.5	0.679	0.179
Bmpr2	0.040823481390839	0.259124587223806	1	0.223	0.272	0.049
Nedd4l	0.0409009817589703	-1.35493048420322	1	0.045	0.16	0.115
Ssb	0.0409246893731847	2.19589512704364	1	0.179	0.049	0.13
Brox	0.0410198492055076	-0.921474895760303	1	0.045	0.123	0.078
Apbb2	0.0412805969434856	-0.317898707880145	1	0.384	0.519	0.135
Ckap5	0.0415943595440635	-1.72528727466001	1	0.054	0.136	0.082
Zfp326	0.0416238214046076	1.88172539058042	1	0.116	0.049	0.067
Wdfy3	0.0417967240746258	0.400803676706033	1	0.366	0.37	0.004
Npnt	0.0418645405835339	-1.03472556022259	1	0.089	0.222	0.133
Rhoq	0.0419911574962631	0.381339053990989	1	0.304	0.321	0.017
Smg1	0.0420009090521336	0.447556379183648	1	0.464	0.444	0.02
Rsbn1	0.042216032617078	0.606405422711706	1	0.17	0.185	0.015
Ogt	0.0423173854564104	-0.963696401162191	1	0.152	0.321	0.169
Cttnbp2nl	0.0430341839225308	0.490491862248236	1	0.509	0.506	0.003
Map4k3	0.0431637962023705	1.25241313840322	1	0.241	0.148	0.093
Pitpnc1	0.0433579700378978	0.817584796713987	1	0.598	0.469	0.129
Cops4	0.0435030077299637	-1.05741879680389	1	0.08	0.185	0.105
Hnrnpd	0.0435858893461704	1.09521344328149	1	0.152	0.111	0.041
Tmem241	0.0435863437484339	2.38259247965525	1	0.134	0.037	0.097
Fto	0.0437707729171027	-1.16498999237945	1	0.161	0.333	0.172
Rheb	0.0438098034079765	1.95239086121459	1	0.188	0.074	0.114
Mtdh	0.0438457452709369	0.413354111913559	1	0.562	0.556	0.00600000000000001
9930021J03Rik	0.0443466299382789	-0.443591176862095	1	0.17	0.284	0.114
Stat3	0.0443652650725087	0.681601605413498	1	0.134	0.148	0.014
Ankrd17	0.0446967675450015	0.4926917446087	1	0.366	0.383	0.017
Taf3	0.0454451269415352	0.760088940344724	1	0.241	0.222	0.019
Acaca	0.0455085583791485	-1.24505622434406	1	0.08	0.173	0.093
Cyth3	0.0456021583692099	-1.07453062808879	1	0.08	0.198	0.118
Prpf39	0.0457108427922184	-0.829013728907503	1	0.08	0.185	0.105
Mycbp2	0.0463204243361915	0.446053735173112	1	0.545	0.543	0.002
Cpd	0.0464584901501797	-1.54706301283982	1	0.08	0.185	0.105
Ppt1	0.0464640229193027	-1.81469164858138	1	0.036	0.123	0.087
Slc46a3	0.0470978812478112	-2.02344438758554	1	0.036	0.136	0.1
