gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Wwc1	6.81452984514435e-56	0.124145119807252	1.22102745765296e-51	0.375	0.308	0.067
Nsmf	6.96455341020525e-56	0.137442789839375	1.24790868004058e-51	0.295	0.238	0.057
Rai2	7.34177355331151e-56	-0.205397614396451	1.31549898528236e-51	0.149	0.133	0.016
Zfp952	7.37149923192241e-56	0.104408165839466	1.32082523237586e-51	0.113	0.084	0.029
Mthfd1l	7.9392146657515e-56	-0.402993610992304	1.42254848380935e-51	0.225	0.238	0.013
Ssr4	8.61438984552812e-56	-0.173409910305764	1.54352637252173e-51	0.159	0.147	0.012
Acvr1c	1.03429495130713e-55	0.232383214012279	1.85324969375212e-51	0.205	0.15	0.055
Ermp1	1.09374307181384e-55	0.135809029211727	1.95976883607603e-51	0.103	0.077	0.026
Cdkl3	1.15226687807035e-55	0.136000967996792	2.06463179212645e-51	0.184	0.14	0.044
Marcks	1.17330333387762e-55	0.135721013518698	2.10232491364193e-51	0.132	0.101	0.031
Mcrip1	1.19564291839543e-55	0.146887444605111	2.14235298118093e-51	0.106	0.08	0.026
Rbis	1.27490105659351e-55	-0.115935485814394	2.28436771320426e-51	0.16	0.142	0.018
Cpne9	1.38876454387443e-55	0.34224534663271	2.4883883097142e-51	0.357	0.268	0.089
Txn2	1.41399393059841e-55	0.106510242605162	2.53359432484624e-51	0.106	0.08	0.026
Armcx5	1.45290600443663e-55	0.145110399837898	2.60331697874956e-51	0.119	0.087	0.032
Pls1	1.50885013107445e-55	-0.221416546155619	2.70355766485921e-51	0.137	0.123	0.014
Mettl25	1.52508549293952e-55	0.103424499410392	2.73264818624903e-51	0.201	0.157	0.044
Man1c1	1.54452974469462e-55	-0.147258167410336	2.76748839654382e-51	0.277	0.25	0.027
Dvl3	1.72424991611445e-55	0.130749275653978	3.08951099969387e-51	0.136	0.101	0.035
Tspan17	1.85110963266409e-55	0.147085237313109	3.31681823980752e-51	0.161	0.121	0.04
Cldnd1	1.95358687207994e-55	0.103383791321102	3.50043695739284e-51	0.117	0.088	0.029
Pigs	1.98987397637725e-55	0.195300659317988	3.56545619087276e-51	0.106	0.076	0.03
Dtymk	2.0909966235754e-55	-0.105045963898972	3.7466477501224e-51	0.114	0.097	0.017
Tle2	2.21152522218568e-55	0.124201666684276	3.9626108931123e-51	0.16	0.122	0.038
Ptprj	2.41603671926189e-55	0.112288312737219	4.32905459357345e-51	0.857	0.779	0.078
Snrpd3	2.51268725092753e-55	-0.140004500330882	4.50223301621196e-51	0.11	0.096	0.014
Slc6a15	2.53360983143291e-55	-0.128939522816822	4.53972209596149e-51	0.271	0.249	0.022
Golim4	2.74742688587896e-55	0.161345864491075	4.92283949411792e-51	0.112	0.077	0.035
Git1	2.80532319743277e-55	0.227611482301598	5.02657810516003e-51	0.114	0.081	0.033
Cbx7	2.82303186016515e-55	0.292553301581893	5.05830848704392e-51	0.114	0.076	0.038
Gabrd	3.35322724414506e-55	0.194968751559902	6.00831257605911e-51	0.191	0.142	0.049
Lgals8	3.84105358130127e-55	0.201437790881957	6.88239980697562e-51	0.124	0.089	0.035
Mtus2	4.45750414791158e-55	0.171067949496563	7.98695593222796e-51	0.799	0.713	0.0860000000000001
Higd2a	4.64091685390073e-55	-0.228382878018774	8.31559481881933e-51	0.129	0.12	0.00900000000000001
Chn1	5.06700648510581e-55	-0.107464136510834	9.0790622200126e-51	0.808	0.764	0.044
Pakap	5.32450786188241e-55	0.100318428978335	9.54045318692089e-51	0.655	0.57	0.0850000000000001
Sez6	5.63730026996156e-55	0.294589975014642	1.01009146237171e-50	0.26	0.193	0.067
Apobec4	5.70364869446122e-55	-0.617505356047371	1.02197977307356e-50	0.094	0.109	0.015
A830031A19Rik	6.83852218624964e-55	0.148201359165636	1.22532640533221e-50	0.149	0.109	0.04
Ing2	1.00055794860499e-54	-0.136122923508572	1.79279973231042e-50	0.125	0.107	0.018
Atp5g2	1.0933052654595e-54	0.155128898092176	1.95898437465033e-50	0.13	0.097	0.033
Tiam2	1.27718716359605e-54	-0.141197539878306	2.28846395973141e-50	0.322	0.295	0.027
Adam19	1.59358176244588e-54	0.192969917574488	2.85537980195052e-50	0.139	0.1	0.039
Zbtb17	1.6894265068142e-54	0.126042684870568	3.02711441490969e-50	0.113	0.083	0.03
