gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Rchy1	414.826676948035	0.111772731838926	0.065032889813247	1.71871082708918	0.0856670395803269	0.84478949497962	1	1	0
Odaph	0.337264483092448	1.04159032223485	1.76734797393411	0.589352146604312	0.555625070515521	0.999579620284055	0.444444444444444	0.111111111111111	0.333333333333333
Cdkl2	407.540306165705	0.0196884229509	0.0626367385732618	0.314327077037573	0.753272635123546	0.999579620284055	1	1	0
G3bp2	760.922150370046	-0.0929168690786926	0.0484843392782221	-1.91643055184271	0.055310315100914	0.79800264677831	1	1	0
Uso1	551.266910506277	0.0656112821243777	0.0570426044498254	1.15021540052733	0.250055164700464	0.939421083179301	1	1	0
Ppef2	23.4225135522817	0.148939369404532	0.205058814296171	0.726325127333543	0.467639478866606	0.991093202549377	1	1	0
Naaa	91.1861215598836	-0.0118200404211612	0.11018683423324	-0.107272710967817	0.914572633090377	0.999579620284055	1	1	0
Sdad1	212.648741775368	0.0708203657968336	0.0748067428625942	0.946710992709805	0.343786067382279	0.970865880776707	1	1	0
Art3	20.084990223615	0.133419809456705	0.206252904056523	0.646874816463877	0.517712965870202	0.995925338918668	1	1	0
Cxcl10	0.075004380593729	-0.508058499016481	3.12174019685505	-0.162748488656525	0.870716467481521	0.999579620284055	0	0.111111111111111	0.111111111111111
Cxcl11	1.436719712712	0.744955429070321	0.881571589837548	0.845031121304168	0.39809346329244	0.98332494983229	0.777777777777778	0.666666666666667	0.111111111111111
Nup54	212.081108704526	-0.0651229266938344	0.0763010393357956	-0.853499863969518	0.393382163059555	0.981404518572674	1	1	0
Scarb2	399.967737590926	-0.0604617289767553	0.0624803627564513	-0.967691708392209	0.333198360361995	0.967250265487951	1	1	0
