gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Klrb1a	0.0516648680547932	0.0675864863759314	3.12174019685505	0.021650259827522	0.982726941367717	0.999915415497498	0.111111111111111	0	0.111111111111111
Klrb1	0	NA	NA	NA	NA	NA	0	0	0
Klrb1c	0.0836822341919609	-0.481155858241405	3.12167554760501	-0.154133846040007	0.877504201865102	0.999915415497498	0.111111111111111	0.111111111111111	0
Klrb1b	0	NA	NA	NA	NA	NA	0	0	0
BC035044	0.0516648680547932	0.0675864863759314	3.12174019685505	0.021650259827522	0.982726941367717	0.999915415497498	0.111111111111111	0	0.111111111111111
Clec2i	0	NA	NA	NA	NA	NA	0	0	0
Clec2g	0	NA	NA	NA	NA	NA	0	0	0
Clec2f	0	NA	NA	NA	NA	NA	0	0	0
Klrb1f	0	NA	NA	NA	NA	NA	0	0	0
Clec2e	0	NA	NA	NA	NA	NA	0	0	0
Clec2d	0.197507723814193	-0.766325575578166	2.80664505440167	-0.273039718498189	0.784822684171123	0.999915415497498	0.111111111111111	0.222222222222222	0.111111111111111
Clec12a	0	NA	NA	NA	NA	NA	0	0	0
Clec12b	0	NA	NA	NA	NA	NA	0	0	0
Clec1b	0	NA	NA	NA	NA	NA	0	0	0
Clec9a	0	NA	NA	NA	NA	NA	0	0	0
Clec1a	0.959161817928958	-0.138213846496125	0.962516410384464	-0.143596353272479	0.885819220479562	0.999915415497498	0.555555555555556	0.666666666666667	0.111111111111111
Clec7a	0	NA	NA	NA	NA	NA	0	0	0
Olr1	0	NA	NA	NA	NA	NA	0	0	0
Gabarapl1	2.04528447777004	-0.452109271944864	0.798283882473596	-0.566351497093915	0.571154859601714	0.999915415497498	0.555555555555556	0.777777777777778	0.222222222222222
Klre1	0	NA	NA	NA	NA	NA	0	0	0
Klrd1	0	NA	NA	NA	NA	NA	0	0	0
Klrk1	0.0639782656411023	0.174080473839957	3.12071595578886	0.0557822231520433	0.955515296760594	0.999915415497498	0.222222222222222	0	0.222222222222222
Klri1	0	NA	NA	NA	NA	NA	0	0	0
Klri2	0	NA	NA	NA	NA	NA	0	0	0
Klra17	0.0893174717213275	-1.00764203528441	3.12155410986088	-0.322801399502032	0.746845653052932	0.999915415497498	0	0.222222222222222	0.222222222222222
Klra4	0	NA	NA	NA	NA	NA	0	0	0
Klra2	0.256098607655658	-0.634275677810131	2.59792441353861	-0.244147086999422	0.807116905557556	0.999915415497498	0.111111111111111	0.222222222222222	0.111111111111111
Magohb	2.28064429736121	-0.322718953899941	0.615678531259405	-0.524167950504627	0.600161730181241	0.999915415497498	0.888888888888889	1	0.111111111111111
Styk1	3.07527525018395	-0.355165457388722	0.53939622689441	-0.658450021857953	0.510249001645808	0.999915415497498	1	0.888888888888889	0.111111111111111
Ybx3	13.1266283279657	0.282179863554671	0.241332389523895	1.16925815101471	0.242299638538077	0.999915415497498	1	1	0
5430401F13Rik	0.0647232457873221	-0.328064188005184	3.12174019685505	-0.105090163600317	0.916304264393717	0.999915415497498	0.111111111111111	0.111111111111111	0
A630073D07Rik	0	NA	NA	NA	NA	NA	0	0	0
Smim10l1	9.42495327268325	0.137815859218833	0.380404431366748	0.362287733409617	0.717137023793996	0.999915415497498	1	1	0
Etv6	72.0046150626517	0.131421970594464	0.101113675518731	1.29974476667223	0.193688461636661	0.999915415497498	1	1	0
Bcl2l14	0	NA	NA	NA	NA	NA	0	0	0
Lrp6	64.5879675593479	-0.0369594430535303	0.133976433438453	-0.275865255589961	0.782651560784151	0.999915415497498	1	1	0
Mansc1	0.209353452161036	-0.376514424018358	2.34190010315032	-0.160773050700101	0.872272151511495	0.999915415497498	0.222222222222222	0.222222222222222	0
Borcs5	8.99127390691542	-0.229712552523886	0.309669288535673	-0.741799594044742	0.458208766577246	0.999915415497498	1	1	0
Dusp16	38.5428466378468	-0.0680926936846458	0.159314107969548	-0.42741157423209	0.669079578636921	0.999915415497498	1	1	0
Crebl2	10.0809551459801	0.201922994164481	0.28649308462692	0.704809313032567	0.480928912096436	0.999915415497498	1	1	0
Gpr19	10.8937105478678	-0.261033934086818	0.291549269802362	-0.895333863342447	0.37060864332421	0.999915415497498	0.888888888888889	1	0.111111111111111
Cdkn1b	5.26241790583333	0.716080124329561	0.428112132688993	1.67264618227899	0.0943969696730461	0.999915415497498	1	1	0
Apold1	0.364449683207052	0.806948296621319	1.53392759831603	0.526066743637185	0.5988418342211	0.999915415497498	0.444444444444444	0.222222222222222	0.222222222222222
Ddx47	5.92775194526136	0.180596696712909	0.386585234032469	0.467158806944347	0.640386262980709	0.999915415497498	1	0.888888888888889	0.111111111111111
Gprc5a	0	NA	NA	NA	NA	NA	0	0	0
Gprc5d	0	NA	NA	NA	NA	NA	0	0	0
Hebp1	0.847573318663978	0.414964580320707	1.24421469535267	0.333515254136335	0.738745376807746	0.999915415497498	0.555555555555556	0.333333333333333	0.222222222222222
Fam234b	5.73640542225499	-0.522179350291629	0.594088676688542	-0.878958597902022	0.379423724653471	0.999915415497498	0.888888888888889	0.888888888888889	0
Gsg1	0.079221527293195	0.328138500026944	3.12174019685505	0.105113968278822	0.916285375623778	0.999915415497498	0.222222222222222	0	0.222222222222222
Pbp2	0	NA	NA	NA	NA	NA	0	0	0
Emp1	0	NA	NA	NA	NA	NA	0	0	0
