gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Cpeb4	8386.95384715558	-0.0919138166270141	0.0721508233358152	-1.27391223519675	0.202694521747742	0.614981792066629	1	1	0
4930524B15Rik	14.0931572400714	-0.0781021206220616	0.254516911612661	-0.306864169171289	0.758946762939458	NA	1	1	0
Nsg2	3349.40062937784	-0.0783099697334695	0.0458736782336686	-1.70707849792595	0.0878074630813881	0.495997506285347	1	1	0
Il9r	0.402799194187828	-1.60677227133702	1.86529869027531	-0.861402133456632	0.389016601437355	NA	0.111111111111111	0.444444444444444	0.333333333333333
Snrnp25	69.2631717954339	-0.162521270995391	0.143360393901884	-1.13365530445334	0.256939164828549	0.660813776239702	1	1	0
Rhbdf1	142.544656488974	0.13880471698519	0.10447837082408	1.32854978394436	0.18399654859279	0.601572288325824	1	1	0
Nprl3	1087.2856498841	-0.099704638504649	0.0502578271797087	-1.98386289459215	0.0472711263796264	0.417259615983324	1	1	0
Mpg	295.63417265107	-0.13534875872528	0.0834777646292641	-1.62137497723355	0.104937243895032	0.517282245029618	1	1	0
Hbq1b	0.582910506794244	-1.83526626534381	1.52489093586981	-1.20353936283119	0.228767668468462	NA	0.222222222222222	0.444444444444444	0.222222222222222
Hbq1a	0.884938179996446	-0.955647171553322	1.119173153303	-0.853886790201262	0.393167719504633	NA	0.444444444444444	0.555555555555556	0.111111111111111
Sh3pxd2b	644.499820240884	-0.0503261206097514	0.111460312347003	-0.451516055805351	0.651617655810664	0.880181782237465	1	1	0
Ubtd2	1609.61181776927	0.0845259116662852	0.0886959922510408	0.952984565830745	0.340597890786915	0.717053967688129	1	1	0
Efcab9	36.779186119211	-0.165471368388149	0.192248240015473	-0.860717207995408	0.389393813217448	0.745227756744348	1	1	0
Stk10	706.793512191141	0.188724586801601	0.0855217992031976	2.20674247454963	0.0273320560147696	0.379622111149714	1	1	0
Fbxw11	3590.41089275787	0.0290937716212646	0.0406712699917577	0.715339639680801	0.474399200201915	0.792096777188012	1	1	0
Smim23	0.715726478746711	-1.07393444691972	1.22934201423522	-0.873584758744146	0.382344429348175	NA	0.444444444444444	0.444444444444444	0
Fgf18	39.2258308417416	-0.0386948042331463	0.18742098500708	-0.206459293934906	0.836432158462331	0.948866867860575	1	1	0
Npm1	1087.98805431447	-0.287084622324063	0.0952338752531419	-3.01452210740098	0.00257384452460051	0.21917589309779	1	1	0
Tlx3	0.527237537703002	-1.87620370514704	1.86362604523767	-1.00674902561139	0.314055396153805	NA	0.111111111111111	0.444444444444444	0.333333333333333
Ranbp17	3304.11563981709	-0.134758392897315	0.0831469686368262	-1.62072526643659	0.105076572368432	0.517282245029618	1	1	0
Gabrp	0.792196343085919	1.0146613508095	1.09998967449601	0.922428068494732	0.356305334530718	NA	0.666666666666667	0.444444444444444	0.222222222222222
Kcnip1	4280.89857575622	-0.000812202901191483	0.103241632015512	-0.00786700951288188	0.993723099316111	0.998589843220386	1	1	0
Kcnmb1	8.25532479936865	-0.00977990732856773	0.413582092906	-0.0236468345615498	0.981134314004225	NA	1	1	0
4930469K13Rik	10.9678973493244	0.0685785477572074	0.321156203737081	0.213536425450309	0.830908580817785	NA	1	1	0
Lcp2	36.0438642496872	-0.0981762417330103	0.289349271338061	-0.339300117394476	0.734383654219735	0.911755481348292	1	1	0
Dock2	192.598884881612	-0.204421358596825	0.21916929810892	-0.932709829162451	0.350969808544523	0.723131183943197	1	1	0
Insyn2b	512.701778009439	-0.103430506570183	0.17443276188972	-0.592953442057942	0.553212311019289	0.833387518844558	1	1	0
Spdl1	18.227201235224	0.185972478452429	0.225586989942469	0.824393634135805	0.409715930770692	NA	1	1	0
Slit3	18988.287188982	0.0123247147905852	0.0719546217527594	0.171284546987596	0.86400003062026	0.959125861806099	1	1	0
Pank3	1097.11158148584	-0.0776793907934667	0.0585594667696251	-1.3265044078878	0.184672676065494	0.602160081882611	1	1	0
Fbll1	72.7849122828476	-0.525018960551007	0.184433319323658	-2.8466600421026	0.00441805152510964	0.251983149916027	1	1	0
Rars	724.732799115012	-0.0540212829372338	0.0569585871201108	-0.948430880550406	0.342910144850025	0.718279450552771	1	1	0
Wwc1	3196.28477209424	0.0426258700258947	0.125465557695188	0.339741605656048	0.734051126619608	0.911755481348292	1	1	0
Tenm2	125534.82461013	-0.009755863302066	0.0480743453604611	-0.202932837231929	0.839187527846191	0.950204262034204	1	1	0
Mat2b	684.22854756265	-0.0544419168717738	0.109791183401952	-0.495867839154795	0.619987658060887	0.86478411635079	1	1	0
Hmmr	8.07522678811131	0.265174646661203	0.350980670934038	0.755524929494021	0.449934080086255	NA	1	1	0
Nudcd2	441.477929486358	0.00306498943728941	0.0933282742697054	0.0328409526616985	0.97380142031151	0.993886676792553	1	1	0
Ccng1	372.505990998535	-0.111050169412626	0.0958064286345256	-1.15910979039048	0.246411435668206	0.651456759936478	1	1	0
