gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Rgs3	0.146659437699877	-0.683657660580358	1	1	0.889	0.111
Plscr4	0.147575078580893	-0.572580531076627	1	0.889	0.889	0
Rpl36	0.147611604888265	-1.35232834140323	1	0.222	0.444	0.222
Sall1	0.147619360869263	-1.6893096541392	1	0.111	0.556	0.445
Retreg3	0.14801114867228	-0.51702929801446	1	0.667	0.667	0
Alcam	0.148117948116228	2.03464523381861	1	0.778	0.444	0.334
Ap1s2	0.149344803971036	-1.26247043695578	1	0.444	0.667	0.223
Heg1	0.149551689033673	-0.147348979388474	1	1	0.889	0.111
Prdm16	0.149596884114329	0.606217443467949	1	0.889	0.889	0
Antxr1	0.149776802906952	-0.911986176490167	1	0.778	0.556	0.222
Csnk1g1	0.149876191924557	0.145687797692123	1	0.889	1	0.111
Ntm	0.150275042583419	2.81095456511763	1	0.444	0.222	0.222
