gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Rtraf	0.00977584277562773	0.23980428946326	1	1	0.667	0.333
Shf	0.00981978679693471	-1.10126125491667	1	0.8	1	0.2
Sec24a	0.00999628402258125	0.476620751058219	1	1	1	0
Wdr13	0.0100447741199703	0.213747637293777	1	1	0.667	0.333
Pak3	0.010180928232178	0.390960554121685	1	1	1	0
Timm17b	0.0102082589010914	-1.13853321565975	1	0.8	1	0.2
Ogfod1	0.0103054514164401	0.346153311372462	1	1	0.667	0.333
Gpr155	0.0104622401518037	0.456611097975326	1	1	1	0
Dync1i2	0.010526701758159	0.609533049066289	1	1	1	0
Sesn3	0.0105997283890283	0.409567774751844	1	1	1	0
Pip5k1c	0.0106912463509477	-0.129956019025634	1	1	0	1
Pcmt1	0.0107131984297339	0.467585406865542	1	1	1	0
Fkbp15	0.0107257886702406	-0.761637944796347	1	1	1	0
Syne1	0.0107693008536559	0.332026748901962	1	1	1	0
Cxadr	0.0108259893510893	0.152924041097665	1	0.8	0.333	0.467
Gprasp2	0.0109815604330805	0.270665893914133	1	1	1	0
Sash1	0.0112672235089961	-0.332358172062661	1	1	1	0
Kidins220	0.0112722879939623	0.429563171303734	1	1	1	0
Fastk	0.0112981732898004	-0.169449972868779	1	1	0	1
Oga	0.0113480117566479	0.453122459449776	1	1	1	0
Pdia5	0.0114255818838118	-0.118777320062445	1	1	0	1
Pds5b	0.0114829408702588	0.445306851538919	1	1	1	0
Parm1	0.0114900311819251	-1.10401955835561	1	1	1	0
Ldlr	0.0115894263166997	-1.10794614568866	1	0.8	1	0.2
Stag1	0.0116350797231378	0.382228893938048	1	1	1	0
Zfp804a	0.0116834886513464	0.418076715452696	1	1	1	0
Plekhg1	0.0117102790055332	-0.647162019957213	1	1	1	0
Rhot1	0.0117764821709848	0.436105815258565	1	1	1	0
Catspere2	0.0117951868509326	0.352936895212188	1	1	0.667	0.333
Klc1	0.0118995676474828	0.358912882908029	1	1	0.667	0.333
Srpk1	0.011915518844959	0.408009744071485	1	1	1	0
Nifk	0.0119966374062065	-1.25429254839917	1	0.8	1	0.2
Ptp4a2	0.0120449687618815	-0.614163673636117	1	1	1	0
Gfra2	0.0121350274120822	0.170932306548921	1	0.8	0.333	0.467
Grina	0.0123228575494421	-1.11364499897252	1	1	1	0
Dscam	0.0124134742695733	-0.152421998752831	1	1	1	0
Appbp2	0.0127959319897423	-0.585916566191544	1	1	1	0
Pten	0.0128411971090871	0.41083029759194	1	1	1	0
Coq2	0.013048932128086	0.371141618710019	1	1	1	0
Csrnp3	0.013084191107629	0.533604792588379	1	1	1	0
Vmn2r29	0.013191629675016	-0.939260639638713	1	1	1	0
P4ha1	0.0133195197121274	0.466581389842602	1	1	1	0
Dennd2a	0.0133613924870747	-0.53740523562683	1	1	1	0
Syt1	0.0134718838246991	-1.0789249581717	1	1	1	0
Rc3h2	0.0134954145295106	0.498092357632769	1	1	1	0
Clip3	0.0135534955367299	-0.969662644195147	1	1	1	0
Tmsb4x	0.0135598416484642	-1.16874686675441	1	0.6	0.667	0.0670000000000001
Usp34	0.0136022447442563	0.376057560445834	1	1	1	0
Chn2	0.0136631126989965	0.355892508067613	1	1	1	0
1110004F10Rik	0.0137720107982794	-0.555497059206747	1	1	1	0
Nol4	0.0137886465984827	-0.332205424853718	1	1	1	0
Reep1	0.0138568638769795	0.464523184890491	1	1	1	0
Kctd3	0.0140069890115628	0.433898422101143	1	1	1	0
Arxes1	0.0142435684042157	-0.0577979291696331	1	0.8	0	0.8
Slc16a10	0.014292182751407	-0.162364277313694	1	0.8	0	0.8
Etnk1	0.0143087929641151	0.606003635691463	1	1	1	0
Cir1	0.0143869920521906	-0.883538784185509	1	1	1	0
Sema4d	0.0144733702053344	-1.08888408154056	1	0.8	1	0.2
Wasf1	0.0145124530411306	0.579626367309628	1	1	1	0
Erc1	0.0145824706018764	0.362385342424789	1	1	1	0
Nlgn1	0.0145922942322301	-0.15881748375237	1	1	1	0
Paqr3	0.0145951779452084	-0.0962762550166127	1	0.8	0	0.8
Mettl22	0.0146145842568363	-0.0348132255913205	1	1	0.333	0.667
Pigt	0.0146349170189391	0.285034876552386	1	1	0.667	0.333
Strn	0.0146540904502239	0.436473685184403	1	1	1	0
Reep5	0.0146548075923854	-1.14410119934046	1	1	1	0
Gdap2	0.0147804325211403	0.113183446488833	1	1	1	0
Tmed7	0.0151638208233042	0.124005443994822	1	1	1	0
Nop58	0.0151639761288841	0.414955218017645	1	1	1	0
Nova2	0.0152559763465156	0.392220084283455	1	1	1	0
Zfp341	0.0153512538358606	0.0112701152105299	1	1	0.333	0.667
Fam32a	0.0153687769833048	-0.176512082175379	1	1	0	1
Syn3	0.0153766372150149	0.558679773407046	1	1	1	0
