gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Lpcat2	0.178330056575883	-0.650228481205894	1	1	1	0
Pwwp2a	0.178445089340603	-1.09553675943409	1	0.8	1	0.2
Filip1l	0.178592687110789	-1.87875562207472	1	0.4	1	0.6
Usp8	0.178901072572071	1.41559665625651	1	0.8	0.333	0.467
Slc25a36	0.178971282125689	-2.45870521980765	1	0.2	0.667	0.467
Fbrsl1	0.18066162519034	-1.01247941164436	1	0.8	1	0.2
Tmx1	0.180859342720132	-3.04459981703542	1	0	1	1
Zfp654	0.180859342720132	-3.04459981703542	1	0	1	1
Pag1	0.180876116889304	-0.590866335968398	1	1	1	0
Mtx2	0.181363801634775	2.43333527260571	1	0.6	0	0.6
Ppp2r3a	0.181496154740853	-1.5394952429703	1	0.8	1	0.2
Snx6	0.18196116822475	1.32000166067715	1	1	0.667	0.333
Fndc3b	0.18215188974587	-1.12244823518536	1	0.6	1	0.4
Zswim6	0.182410882660743	0.596498727620848	1	1	1	0
Erp44	0.182714983757522	1.99318944554022	1	0.8	0.333	0.467
Aak1	0.182819283384189	-1.79574370333761	1	0.6	0.667	0.0670000000000001
Brd1	0.182936930019632	1.26254790319772	1	0.8	0.667	0.133
Pikfyve	0.183300115815875	-1.31768720294574	1	0.8	1	0.2
Slc7a7	0.18332217360483	0.938390858156583	1	1	0.667	0.333
Apaf1	0.183580102555003	-1.43079634160996	1	0.6	1	0.4
Smg1	0.18359218763964	-0.850036973165073	1	1	1	0
Stard9	0.18580396939525	0.647467132355175	1	1	1	0
Ehmt1	0.18600938244516	1.11518891856963	1	0.8	0.667	0.133
Srsf4	0.186835559273427	2.12134514394657	1	1	0.667	0.333
Sbf2	0.187979515734681	-0.644079234327157	1	1	1	0
Cdc42bpa	0.187987785447638	-2.44952675654524	1	0.4	0.667	0.267
Ssbp2	0.189167939012881	-0.545037398659721	1	0.8	0.333	0.467
Rap2a	0.189814012440476	-1.80032830977791	1	0.4	0.667	0.267
Msn	0.190498720726476	-0.752910230278897	1	1	1	0
Rufy1	0.190739487731249	1.83136493274874	1	0.6	0.333	0.267
Lrp1	0.191276030941833	-1.38413443623733	1	0.8	1	0.2
Ppp4r2	0.191398496322382	1.77925563847904	1	0.8	0.667	0.133
Dock6	0.191438278460289	2.38320502627115	1	0.6	0	0.6
Tbc1d15	0.191438278460289	2.38320502627115	1	0.6	0	0.6
Dnajc21	0.191438278460289	2.38320502627115	1	0.6	0	0.6
Ccar1	0.19148486428795	-1.14983447966863	1	0.8	1	0.2
Senp7	0.191906180907668	-1.31332862988798	1	0.6	1	0.4
Pnp	0.192379423357751	-1.77326575124606	1	0.4	1	0.6
Poc1b	0.192537135214347	-1.24400367312592	1	0.8	1	0.2
Fcho2	0.192719282561922	-0.548909316398652	1	1	1	0
Cd68	0.192855443442139	2.13839951119336	1	0.8	0.333	0.467
Arih2	0.192998850368504	-0.668181711560702	1	0.6	1	0.4
Tpp2	0.193130212951122	-1.69827848599842	1	0.6	1	0.4
Ino80d	0.193389654142189	-0.509240792193796	1	1	1	0
Zfp74	0.193588102370764	1.83973362183889	1	0.6	0	0.6
Rnf20	0.194069973881363	1.5940687763389	1	0.8	0.333	0.467
Wdfy1	0.194290819189452	1.50468528692824	1	0.8	0.333	0.467
Galnt11	0.194796234443376	-1.95953238148466	1	0.2	0.667	0.467
Septin7	0.195072230565266	-1.35978444634891	1	0.8	1	0.2
Eif4g2	0.195247826049627	-0.686008509732126	1	0.8	1	0.2
Map3k14	0.1956885268415	1.03959818778098	1	0.6	0.333	0.267
Eif3m	0.195816136896311	-3.04422728128674	1	0	0.667	0.667
Eif2s3y	0.195816136896311	-3.04422728128674	1	0	0.667	0.667
Ski	0.196379486320498	0.756671535143142	1	1	1	0
Arhgef2	0.196811786564075	-1.11777995345752	1	0.8	0.667	0.133
Nup214	0.197574438088319	1.95519260908727	1	0.8	0.333	0.467
Pmepa1	0.198213742946817	0.911377222086752	1	1	1	0
Hnrnpa2b1	0.198232755162329	-0.962186146978663	1	0.8	1	0.2
Zfp658	0.198235777078514	1.94444459512733	1	0.6	0	0.6
Sumo2	0.198557156886889	-1.69964462762566	1	0.6	1	0.4
Enpp2	0.198702933224292	2.32668714430959	1	0.8	0.333	0.467
Eepd1	0.198787186762142	-1.66187667617048	1	0.6	1	0.4
Crot	0.198792350478036	1.83888638706943	1	0.8	0	0.8
Wars2	0.199276904214944	-2.17686223933232	1	0.4	1	0.6
Bicral	0.199419239376864	-1.08474104975682	1	0.8	1	0.2
Tmem106a	0.199503962162116	-1.99791981808961	1	0.2	0.667	0.467
Magi2	0.199691908595713	1.07448946841612	1	0.6	0.667	0.0670000000000001
Papola	0.199733688572514	-1.13820673912088	1	0.8	1	0.2
Hmgb1	0.200035864409307	1.79764041826119	1	0.8	0	0.8
Tmcc1	0.20033690189348	-0.504448503490261	1	1	1	0
Ophn1	0.200456077167065	0.44915518220271	1	1	1	0
