gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Aldoc	0.0101010583729471	-1.70141476138834	1	0.4	0.667	0.267
Plekha1	0.0101233589756015	-0.343785502194802	1	1	1	0
Gmds	0.0101681179960913	0.644783591482246	1	1	1	0
Nsd3	0.0102236200128877	0.423453487173221	1	1	1	0
Asb3	0.0102518288923513	0.485781792518689	1	1	1	0
Otud6b	0.0103140988677192	-1.3292984157187	1	0.8	1	0.2
Ptpn4	0.010381688908697	0.525811456569163	1	1	0.667	0.333
Ddx39b	0.0104670202266713	-1.19563705332553	1	0.8	0.667	0.133
Dennd1a	0.0106317799511189	0.452564171128614	1	1	1	0
Tkt	0.0106953619226881	-0.795836978753008	1	1	1	0
Rnf168	0.0108596881437818	0.390614886327238	1	1	1	0
Txndc16	0.0108708765098946	-0.32849429695134	1	1	1	0
Tubb4b	0.0109490796375798	-1.20633551254368	1	0.2	0.667	0.467
Rragb	0.0110211463022094	0.290401490666102	1	1	0.667	0.333
Tial1	0.0110440534166604	0.503500807415175	1	1	1	0
Rpl23	0.0111100615599278	-1.24071529329982	1	0.8	1	0.2
Ube2b	0.0111152210110927	0.481367067476585	1	1	1	0
Rnpep	0.0111329678461086	-1.00329184334555	1	1	1	0
Rnls	0.0111487906084562	-0.992997109978799	1	1	1	0
Septin7	0.0111497733128196	-0.165711008173957	1	1	1	0
Abca8a	0.0112436351817075	-0.35619429271389	1	1	1	0
Ddx1	0.0113457826884956	0.553909827354021	1	1	0.667	0.333
Zfp112	0.0114194893192117	-0.0189913587651576	1	1	0	1
Rbm15	0.0115518635376345	0.335371186283027	1	1	0.333	0.667
Ppp1r16b	0.0116261660285965	-0.311725990220177	1	1	1	0
Atp13a1	0.0116685900763477	-1.19154921222865	1	0.8	1	0.2
Tmbim6	0.0117351004957414	-1.10771676118504	1	1	1	0
Mif	0.0119226216399098	-1.35920702421696	1	0.6	0.667	0.0670000000000001
Ndufv1	0.0119445256404879	-1.25068451746846	1	0.6	1	0.4
Sh2b1	0.0119857446288692	-1.15439749431669	1	0.4	1	0.6
Unc5c	0.0120530438100954	-0.251566896745905	1	1	1	0
Wdr7	0.0120678288377795	0.706725898060088	1	1	1	0
Dync2i1	0.012126944474241	0.184264546572542	1	1	0.333	0.667
Bmt2	0.012131746858435	0.358404117914915	1	1	1	0
Ctdnep1	0.0121363508792437	-1.27673492142154	1	0.6	1	0.4
Efl1	0.0121735535298757	0.534195580761845	1	1	1	0
