gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Adipor2	0.075233508816424	0.624749495481519	1	1	1	0
Xpo7	0.0759453489482455	-0.651374631058988	1	0.833	0.75	0.083
Zfp935	0.0761042611406701	-2.12566176263151	1	0.167	0.75	0.583
Psme2	0.0761042611406701	-2.12566176263151	1	0.167	0.75	0.583
Nfyc	0.0764592560638993	-0.862614133715258	1	0.833	0.75	0.083
Ndst1	0.0766239407394346	1.61759411537076	1	0.833	0.25	0.583
Tbc1d20	0.0769776488368313	-1.03178333305568	1	1	0.75	0.25
Mrps26	0.0769909882999786	-2.88126699681003	1	0.167	0.75	0.583
Fbxo3	0.0779031236561572	-1.83335649626323	1	0.833	1	0.167
Dhx30	0.0779787574771284	-1.77669452584836	1	0.333	0.75	0.417
Hnrnpa1	0.0782552579380606	1.7853534766021	1	1	0	1
Tbl1x	0.0791194093139684	-0.422281382210956	1	1	0.75	0.25
Foxp1	0.0791532487692937	0.357950530503045	1	1	1	0
Ate1	0.0791671958629616	-1.27898951428285	1	0.667	0.75	0.083
Hipk3	0.0791976736155668	1.3285655889795	1	1	0.75	0.25
Naa15	0.0796469427862179	-1.57797021822945	1	0.667	0.5	0.167
Tmem248	0.079672132765086	-1.0112814728276	1	0.667	0.75	0.083
Ranbp2	0.0797251799723364	-1.39266570939182	1	1	1	0
Slc22a8	0.0802255085439498	-0.528642542263631	1	1	0.75	0.25
Adgrl4	0.0809230433802847	0.105066967378078	1	1	1	0
Golga4	0.0810156681592712	-1.68253347461754	1	0.833	1	0.167
Insyn2a	0.0812424728666194	-0.820721585361071	1	0.5	0.75	0.25
Psmd5	0.0813548389979728	-1.77567909665948	1	0.667	1	0.333
Tcerg1	0.0816181898642585	-1.90497374909449	1	0.167	0.75	0.583
Nsd2	0.0821381703804793	-1.78674760906169	1	0.333	0.75	0.417
Arap2	0.0822146271853475	-0.677637675049038	1	1	0.75	0.25
Zmym2	0.0825950771142134	-0.967042418866351	1	1	1	0
Myo9a	0.0827921860804359	-0.776127409643881	1	1	0.75	0.25
Preb	0.0832038604936253	-1.40201412460559	1	0.667	0.75	0.083
Ccdc85a	0.0833624160418601	-0.54368558713572	1	1	1	0
Uqcc4	0.0836949606013542	-2.07589969700013	1	0.167	0.75	0.583
Dnm3	0.0842507097130372	0.106129331345863	1	1	1	0
Rasip1	0.0843515542894291	-0.730084689406034	1	1	1	0
Rab11a	0.0845760041608331	0.352067723663608	1	1	1	0
Pard3	0.0846910248968366	0.394785651052361	1	1	1	0
Slco1a4	0.0850965140511283	0.488752769048313	1	1	1	0
Zranb1	0.0852381802403258	-0.993849458603144	1	1	1	0
Zfp934	0.085988888756015	1.589858242376	1	0.833	0.5	0.333
Ddx21	0.086259111367135	-2.34586082026385	1	0.333	1	0.667
Tom1l2	0.0870678665789809	-0.71588974169322	1	1	1	0
Ints11	0.0874001127502263	1.59696605544585	1	1	0.25	0.75
9930021J03Rik	0.0876578596707145	-0.742857922835481	1	1	0.75	0.25
Ehmt1	0.0878588290009515	-0.808720287623324	1	0.833	0.75	0.083
Apod	0.0878590263710751	1.02823208097481	1	0.833	0.75	0.083
Lurap1	0.0878945017501456	-1.64731935540781	1	0.333	0.75	0.417
Disp1	0.0884038695142782	-1.56048219326991	1	0.5	0.75	0.25
Tanc1	0.0886884886994655	0.423920408587936	1	1	1	0
Ebf1	0.0892057305718439	0.448750937602248	1	1	1	0
Rapgef4	0.0898067483635165	-0.078196520673087	1	1	0.75	0.25
Tut4	0.0898625105160283	-0.854398883401357	1	1	1	0
Taf1	0.0898977998181825	-0.964204863534564	1	0.833	0.5	0.333
Prr5l	0.0903283180969754	-0.0746720538787047	1	1	0.75	0.25
Tpm3	0.0905907818044373	0.886985640040334	1	1	0.75	0.25
Bend7	0.0916665117397631	1.03348968560817	1	0.833	0.75	0.083
Trib2	0.0920589955800018	-2.05577208014128	1	0.667	1	0.333
Umad1	0.0922831909146463	1.31616779730295	1	1	0.75	0.25
Sarnp	0.092358779465509	-0.773862645583448	1	0.833	0.75	0.083
Psma2	0.0925088420419499	-1.89722977936651	1	0.5	0.75	0.25
Lap3	0.0928230053715283	1.04650835873494	1	0.833	0.25	0.583
Pkd2	0.0930549782159291	-1.46369763018275	1	0.833	1	0.167
Ubqln1	0.0932003636845436	-1.93170672686301	1	0.333	0.5	0.167
Dusp16	0.0934929871024018	-1.15262429946156	1	1	1	0
Fbxl4	0.0936897158984605	-1.08975893992635	1	0.667	0.75	0.083
Ssbp3	0.0937179137286745	1.51695141699287	1	0.833	0.25	0.583
Rps29	0.0937658292887502	1.64457769525749	1	1	0.25	0.75
Copz2	0.0938406119215764	-2.60093921652034	1	0.167	0.75	0.583
Birc6	0.0943851072786378	-0.197768275695498	1	1	0.75	0.25
Ly6c1	0.0945529048034556	-0.45088726769574	1	1	1	0
Fryl	0.0945640453131209	-0.0315316176844753	1	1	1	0
Lrrc8c	0.0954357969473371	0.254907332612414	1	1	1	0
Caml	0.0962632551576102	-2.34620650510676	1	0.5	0.75	0.25
Spats2	0.0966332082002826	-1.82097067503877	1	0.333	0.75	0.417
Igf1r	0.0967630861624709	0.539810193061407	1	1	1	0
Smarca4	0.0967733405690908	-1.08044011102196	1	0.833	1	0.167
Rsrc2	0.0969234003736796	-0.849670698512822	1	1	0.75	0.25
Smad2	0.0970866695581287	-0.888657690609161	1	1	1	0
Pxk	0.0972260879017194	-1.29335160177879	1	0.833	1	0.167
Dhx38	0.0972499858966546	-2.82119671877796	1	0.167	0.75	0.583
Pias4	0.0973906931168203	-2.03282466106554	1	0.167	0.75	0.583
Dld	0.0974376375571025	-2.40282314520822	1	0.667	0.75	0.083
Scamp1	0.0980719907184365	-1.09889519761864	1	0.667	0.75	0.083
Git2	0.0981508010658881	0.621443652841752	1	1	1	0
Zfp346	0.0982947362817986	-1.58131758184941	1	0.667	0.5	0.167
Pam	0.0985090949089197	-0.791366375290671	1	1	1	0
Ddx50	0.0989356464803747	-0.457103847383978	1	1	0.75	0.25
Rhpn2	0.0989835851606865	-1.93234647496115	1	0.667	1	0.333
Clec14a	0.099275488786697	1.16780206147436	1	1	0.75	0.25
Taf4	0.0994246948157333	-2.83888695570311	1	0.167	0.75	0.583
Scyl2	0.0996503138937515	-1.90367939482423	1	0.167	0.75	0.583
Dkc1	0.0997826973798546	-1.75896000924043	1	0.333	0.75	0.417
Casp7	0.0997944743514724	1.68858389562668	1	1	0.5	0.5
Nktr	0.100075506406283	-1.69343833549835	1	1	0.75	0.25
Ildr2	0.10026904308423	-0.337149622833761	1	0.833	0.5	0.333
Kdm5b	0.100360849867143	-2.02471393146487	1	0.167	0.5	0.333
Upf2	0.1004322046662	-1.5711188258906	1	1	1	0
Cwc22	0.100585420310797	-1.49258829088051	1	0.5	0.75	0.25
Rbm4b	0.100744007107708	-1.66653484084592	1	0.333	0.75	0.417
Bptf	0.101128589003298	-0.566041327204257	1	1	0.75	0.25
Clybl	0.101269088170161	0.576095386504706	1	1	1	0
Mill2	0.101895847601235	0.309084919372863	1	1	1	0
Samd4b	0.102013858966537	-1.61214559844554	1	0.667	0.75	0.083
Ttc28	0.102090362630377	0.569793248880475	1	1	1	0
Ube2d1	0.102274113296927	-1.7269133034247	1	0.333	0.75	0.417
Tmf1	0.102675500539074	-1.76518828044151	1	0.667	1	0.333
Prkch	0.103676086070571	0.59741784240829	1	1	0.75	0.25
Paxbp1	0.103795357129179	-1.28210084388126	1	0.833	0.75	0.083
Rps12	0.103839100212658	1.62766961023495	1	0.833	0.25	0.583
Slc37a3	0.103906214371032	-2.69368290042496	1	0.333	1	0.667
Add1	0.104352168675222	-0.595789870369904	1	0.833	0.75	0.083
Samhd1	0.104364362476828	1.16789485158054	1	1	0.75	0.25
Smg7	0.104733333880357	-1.41475777500563	1	1	1	0
Gm10135	0.105462061978591	-1.52361848950917	1	0.5	0.75	0.25
Ralgapa2	0.105626380954018	-0.851241557987496	1	0.833	1	0.167
Lztfl1	0.106039898223262	-1.74296709510006	1	0.667	0.75	0.083
Atp6v1h	0.106609037277457	-1.46799160839654	1	0.667	0.5	0.167
Tram2	0.106800355046897	1.44457555533958	1	1	0.5	0.5
Gng12	0.106937104028712	1.37153646695615	1	1	0.75	0.25
Marchf1	0.10733882340058	-2.34439042053617	1	0	0.25	0.25
Pts	0.107955473873313	-3.18657911430167	1	0.333	0.5	0.167
Ptges3	0.10803875325138	-2.03862270173983	1	0.833	1	0.167
Kdm4c	0.108136629959644	-0.700885542437735	1	1	1	0
Zbtb46	0.108568635937449	-0.733851367470223	1	1	1	0
Hint3	0.109274385337395	-2.22996740464416	1	0.5	1	0.5
Ext1	0.109525905472067	-0.882990330786847	1	0.833	0.75	0.083
Rps26	0.10961727336689	1.61635916315265	1	1	0.25	0.75
Por	0.110081783202526	1.37737418975667	1	1	0.5	0.5
Relb	0.110653221533753	1.08458739549616	1	1	0.75	0.25
Smcr8	0.11083707909333	-2.08190079887677	1	0	0.75	0.75
Gpr108	0.11083707909333	-2.08190079887677	1	0	0.75	0.75
Mospd2	0.111129424158443	1.34282321286582	1	0.833	0.5	0.333
Suco	0.111158178790443	-2.21964182380341	1	0.833	0.75	0.083
Samd12	0.111514287142709	-0.406514340022439	1	1	1	0
Rpa1	0.111720050458151	1.87246773445262	1	0.833	0.25	0.583
Cadps2	0.111743738591262	1.54721679053882	1	1	0.5	0.5
Enpp2	0.11212434633628	0.843390315291867	1	1	0.75	0.25
Abca1	0.112499086912707	0.961686686168986	1	0.833	0.75	0.083
Ddx24	0.112527164906153	-1.35985295164931	1	0.5	0.5	0
Cables2	0.112656944446591	-0.842443024370705	1	0.333	0.75	0.417
Plp1	0.112736269587444	1.54360516681302	1	0.5	0.25	0.25
G3bp1	0.113605662652501	-1.33914236057383	1	0.667	0.75	0.083
Nrp1	0.114161369067159	-0.296313657623123	1	1	0.75	0.25
Psmc6	0.114454295492915	-2.10987961943214	1	0.667	0.75	0.083
Tbc1d30	0.114799496488653	-1.85861167452937	1	0.167	0.5	0.333
Fbxl5	0.114873680994262	-2.55287910489195	1	0.5	0.75	0.25
Galnt15	0.115088716869535	1.14097642919337	1	1	0.75	0.25
Mipol1	0.115809587666994	1.26861760835938	1	1	0.75	0.25
Rnf220	0.115873852225535	1.29102700845462	1	0.833	0.5	0.333
Map4k5	0.116056805907224	-1.15415523633648	1	0.833	0.75	0.083
Srrm2	0.11614743988064	-0.618262320205745	1	1	1	0
Sparc	0.116431627356546	-0.827721518975986	1	0.833	0.75	0.083
Clint1	0.11655331658677	0.0647774213188521	1	1	1	0
Eif2ak2	0.117093459623565	1.09205057020578	1	1	0.75	0.25
Gjc1	0.11720908721886	-0.704198928765226	1	1	1	0
Rpsa	0.117220840703324	1.46453260403469	1	0.833	0.25	0.583
Cep170	0.117623041665714	-0.789224009824048	1	0.667	0.5	0.167
Gm4951	0.117677045607157	1.30193137449998	1	1	0.75	0.25
Arhgap26	0.11772929759331	0.724966363418012	1	1	0.75	0.25
Aqr	0.118416135957781	-1.4061027713712	1	0.5	0.75	0.25
Rtca	0.119175527202872	-1.927976122824	1	0.167	0.75	0.583
Map3k8	0.119762767327556	1.82542599441531	1	1	0.25	0.75
Sh3rf1	0.119846097891929	0.471625025327611	1	1	1	0
Rpl37	0.120444180073431	1.66206931792664	1	0.833	0.25	0.583
Ssh2	0.1210672364283	-0.35481710554567	1	1	1	0
Igfbp7	0.121109503230767	-0.768541057656588	1	1	1	0
Sil1	0.121422491936182	1.79684772352685	1	0.833	0.25	0.583
Taf1a	0.121921708819786	1.75556366581331	1	0.833	0.25	0.583
Khdrbs1	0.122105507740482	-1.19806206882279	1	1	1	0
Fkbp5	0.122161757765315	1.18539622564651	1	0.833	0.5	0.333
Dusp11	0.123103037756786	-1.13947182444385	1	1	1	0
Btbd9	0.123141705660536	-0.802073112490608	1	0.833	1	0.167
Cradd	0.123142039664839	0.824324786294423	1	1	0.75	0.25
