gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Glud1	0.305367915850542	-0.628302140975721	1	0.069	0.098	0.029
Fiz1	0.305549188129986	-0.45136511827245	1	0.016	0.033	0.017
Akirin2	0.306092408686851	-0.702518447823296	1	0.037	0.06	0.023
Calu	0.306267702344467	-1.05348135396253	1	0.043	0.066	0.023
Cep350	0.306423351881135	-0.584914759397498	1	0.223	0.257	0.034
Akt3	0.306778111135987	-0.248827756488013	1	0.516	0.53	0.014
Arcn1	0.307324687589232	-1.27906434228104	1	0.053	0.077	0.024
Cnppd1	0.307542925162373	-0.271972387930826	1	0.005	0.016	0.011
Rpl35	0.307542925162373	-1.15672157991806	1	0.005	0.016	0.011
Slc43a3	0.307542925162373	-0.744533590168576	1	0.005	0.016	0.011
Srms	0.307542925162373	-1.19982137908022	1	0.005	0.016	0.011
Trpc3	0.307542925162373	-1.17024060632195	1	0.005	0.016	0.011
Ssx2ip	0.307542925162373	-1.05039124046018	1	0.005	0.016	0.011
Trmo	0.307542925162373	-0.666791126227237	1	0.005	0.016	0.011
Mpv17	0.307542925162373	-0.152683230566041	1	0.005	0.016	0.011
Helq	0.307542925162373	-1.05929092100745	1	0.005	0.016	0.011
Glmn	0.307542925162373	-0.843094171234867	1	0.005	0.016	0.011
Sertad1	0.307542925162373	-0.707658242546505	1	0.005	0.016	0.011
Slc7a2	0.307542925162373	-0.695881359674594	1	0.005	0.016	0.011
D8Ertd738e	0.307542925162373	-0.623607000087698	1	0.005	0.016	0.011
Exoc8	0.307542925162373	-0.837585125486604	1	0.005	0.016	0.011
Vps26b	0.307542925162373	-0.885179192857129	1	0.005	0.016	0.011
Hoatz	0.307542925162373	0.47584174676593	1	0.005	0.016	0.011
Fem1b	0.307542925162373	-0.781858888275061	1	0.005	0.016	0.011
Nme6	0.307542925162373	-1.27543169569135	1	0.005	0.016	0.011
Pex7	0.307542925162373	0.244081671658039	1	0.005	0.016	0.011
Igtp	0.307542925162373	-0.941343689306783	1	0.005	0.016	0.011
Tmem106a	0.307542925162373	-0.70355588927063	1	0.005	0.016	0.011
Prorp	0.307542925162373	-0.735607203460933	1	0.005	0.016	0.011
Ccdc88c	0.307542925162373	-1.25100309401309	1	0.005	0.016	0.011
Zfp708	0.307542925162373	-0.825560100284706	1	0.005	0.016	0.011
Zfp825	0.307542925162373	-1.22253340949034	1	0.005	0.016	0.011
Hexb	0.307542925162373	-0.156507424991697	1	0.005	0.016	0.011
Stimate	0.307542925162373	-0.972642975326806	1	0.005	0.016	0.011
Tgds	0.307542925162373	-0.825437125362604	1	0.005	0.016	0.011
Zc3h3	0.307542925162373	-0.645575155504536	1	0.005	0.016	0.011
Tiam1	0.307542925162373	-1.22465984340698	1	0.005	0.016	0.011
Mrpl14	0.307542925162373	-1.2616652373558	1	0.005	0.016	0.011
Haus1	0.307542925162373	-1.06450103009873	1	0.005	0.016	0.011
Apex2	0.307542925162373	0.105399082201622	1	0.005	0.016	0.011
Nkain2	0.307585881616365	0.253148296817209	1	0.41	0.355	0.055
Ttyh2	0.307629371139923	-0.233466511933281	1	0.059	0.087	0.028
Sp140	0.308062445614922	1.85033478753429	1	0.053	0.033	0.02
Csmd3	0.308086196315579	-0.356676806714533	1	0.122	0.164	0.042
Bod1l	0.30820995762214	0.291420712921696	1	0.096	0.066	0.03
Gnb4	0.308238980510141	0.81141842001333	1	0.122	0.093	0.029
Psme4	0.308343875137043	-0.564378933172733	1	0.08	0.109	0.029
Zfp945	0.308579613836376	0.45215651672287	1	0.074	0.049	0.025
Trim33	0.308666058877285	0.505581078813532	1	0.122	0.093	0.029
Nos1	0.308709252447329	0.195808567413313	1	0.069	0.044	0.025
Mcm6	0.308992107312983	0.154537958772248	1	0.016	0.033	0.017
Ralyl	0.309160552494998	-0.555894858230417	1	0.059	0.087	0.028
Fam13b	0.310006044579301	-0.352507203411056	1	0.064	0.093	0.029
Ctnna1	0.310036119141378	0.187570922508839	1	0.415	0.361	0.054
Gatm	0.310343148101253	0.245579904061708	1	0.234	0.191	0.043
Dixdc1	0.310981188219846	-0.688056461344209	1	0.096	0.126	0.03
Kdm3a	0.311878271106519	0.32956489477646	1	0.181	0.142	0.039
Rrm2b	0.312279151226501	-0.537244528979321	1	0.037	0.06	0.023
Cdkn1b	0.312284067496105	0.35280783812749	1	0.048	0.027	0.021
Ivns1abp	0.312310996208375	-0.893461338583347	1	0.101	0.131	0.03
Myh9	0.312643112015428	0.325262114067355	1	0.223	0.18	0.043
Ywhae	0.31281455333661	-0.493307491703067	1	0.181	0.213	0.032
Eif4g1	0.313003573078727	0.602000510129976	1	0.074	0.049	0.025
Cmtm8	0.313148324290049	-0.684197897005353	1	0.09	0.12	0.03
Ccdc28b	0.313339422227173	-0.919522408718523	1	0.043	0.066	0.023
Gimap8	0.313458109604273	0.501802802837794	1	0.149	0.115	0.034
Dnajc13	0.313526318886987	-0.552271336681512	1	0.037	0.06	0.023
Kdm5d	0.313690761079384	0.74135836858216	1	0.048	0.027	0.021
Mgat4a	0.31384979426296	1.05520802980484	1	0.08	0.055	0.025
Rab5b	0.314154746570925	-1.29828977850453	1	0.048	0.071	0.023
Fkbp9	0.314488926478467	-0.540651416763224	1	0.064	0.093	0.029
Slfn3	0.314776760062299	-0.584255769384439	1	0.037	0.06	0.023
Elovl5	0.31487029890109	0.533805736188953	1	0.106	0.077	0.029
Chd8	0.315030507759065	-0.401778664186684	1	0.085	0.115	0.03
Ddx6	0.315041444330867	0.121225841899245	1	0.298	0.257	0.041
Smarca2	0.315561414089162	-0.276846658472405	1	0.426	0.47	0.044
Cep120	0.315720359001421	-0.857274150982762	1	0.043	0.066	0.023
Cab39	0.315773593313059	-0.63305426352291	1	0.09	0.12	0.03
Mxra7	0.315996425849681	0.85321085006764	1	0.08	0.055	0.025
Layn	0.316882960607401	0.529491360567334	1	0.176	0.142	0.034
Ppp3cc	0.316909442803667	-0.234079690125948	1	0.266	0.306	0.04
Foxc1	0.316915271122302	-0.839797864688451	1	0.043	0.066	0.023
Yipf4	0.316915271122302	-0.823367086839429	1	0.043	0.066	0.023
Ppm1h	0.317131928264563	-0.369564313405321	1	0.207	0.251	0.044
Cds2	0.317287463357976	-0.145886685491966	1	0.037	0.06	0.023
Taf1b	0.318113145784501	-0.806628691359202	1	0.043	0.066	0.023
Rbm5	0.318235840271821	-0.392181122408725	1	0.234	0.268	0.034
