gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Gabrg3	0.13299717205689	-5.88564803602224	1	0	0.011	0.011
Vps33b	0.13299717205689	-4.04519600672815	1	0	0.011	0.011
Arhgef17	0.13299717205689	-4.01585087184716	1	0	0.011	0.011
Rnf121	0.13299717205689	-3.92065276263892	1	0	0.011	0.011
Arfip2	0.13299717205689	-5.05900871872	1	0	0.011	0.011
Taf10	0.13299717205689	-4.68210591602938	1	0	0.011	0.011
Iqck	0.13299717205689	-4.00721443638381	1	0	0.011	0.011
Sh2b1	0.13299717205689	-4.10622740467143	1	0	0.011	0.011
Vkorc1	0.13299717205689	-5.03453937100599	1	0	0.011	0.011
Paox	0.13299717205689	-3.90418311916622	1	0	0.011	0.011
Agpat5	0.13299717205689	-4.31187254022768	1	0	0.011	0.011
Tpte	0.13299717205689	-4.42811152616619	1	0	0.011	0.011
Smim19	0.13299717205689	-4.31089971379692	1	0	0.011	0.011
Asb5	0.13299717205689	-4.87417153574329	1	0	0.011	0.011
Nat2	0.13299717205689	-5.37962034722022	1	0	0.011	0.011
Nr2f6	0.13299717205689	-5.5924927135942	1	0	0.011	0.011
Plvap	0.13299717205689	-6.21869249044953	1	0	0.011	0.011
Lsm6	0.13299717205689	-4.81222959456778	1	0	0.011	0.011
Prkaca	0.13299717205689	-3.9941140309003	1	0	0.011	0.011
Dcaf15	0.13299717205689	-4.09865378002804	1	0	0.011	0.011
Zfp791	0.13299717205689	-4.22543587583225	1	0	0.011	0.011
Irx3	0.13299717205689	-6.06538075076206	1	0	0.011	0.011
Tsnaxip1	0.13299717205689	-4.7896607907065	1	0	0.011	0.011
Thap11	0.13299717205689	-4.81034654284735	1	0	0.011	0.011
Psmb10	0.13299717205689	-4.9960677885842	1	0	0.011	0.011
Nip7	0.13299717205689	-4.49203467711088	1	0	0.011	0.011
Nob1	0.13299717205689	-4.94432552744912	1	0	0.011	0.011
Rnf166	0.13299717205689	-4.10751831148602	1	0	0.011	0.011
Nup133	0.13299717205689	-4.25194762438398	1	0	0.011	0.011
Fam89a	0.13299717205689	-4.94620952059404	1	0	0.011	0.011
Gucy1a2	0.13299717205689	-3.87802480551447	1	0	0.011	0.011
Gm17571	0.13299717205689	-4.81605103368555	1	0	0.011	0.011
Eif3g	0.13299717205689	-4.94559391076162	1	0	0.011	0.011
Mrpl4	0.13299717205689	-4.95245198271753	1	0	0.011	0.011
Prkcsh	0.13299717205689	-4.37287114749829	1	0	0.011	0.011
Usp28	0.13299717205689	-4.03875771159328	1	0	0.011	0.011
Fdxacb1	0.13299717205689	-4.9090536278507	1	0	0.011	0.011
Fdx1	0.13299717205689	-5.11577233296993	1	0	0.011	0.011
1700017B05Rik	0.13299717205689	-5.66075784125304	1	0	0.011	0.011
Rec114	0.13299717205689	-4.70026961690958	1	0	0.011	0.011
Spg21	0.13299717205689	-5.0167036572796	1	0	0.011	0.011
Rps27l	0.13299717205689	-5.33959028223077	1	0	0.011	0.011
Ube2cbp	0.13299717205689	-4.74560187616995	1	0	0.011	0.011
Chst2	0.13299717205689	-3.72376207404978	1	0	0.011	0.011
Slc25a36	0.13299717205689	-3.87956850571018	1	0	0.011	0.011
Dbr1	0.13299717205689	-3.76910278057017	1	0	0.011	0.011
Dusp7	0.13299717205689	-5.65548212379957	1	0	0.011	0.011
Tex264	0.13299717205689	-4.08117395291797	1	0	0.011	0.011
Ifrd2	0.13299717205689	-4.89076903311605	1	0	0.011	0.011
Uqcrc1	0.13299717205689	-4.14108879897995	1	0	0.011	0.011
Zcwpw2	0.13299717205689	-4.16245376644941	1	0	0.011	0.011
Ppp2r3d	0.13299717205689	-4.92185618060556	1	0	0.011	0.011
Rmnd1	0.13299717205689	-4.80637041374319	1	0	0.011	0.011
Nup43	0.13299717205689	-5.47363495886791	1	0	0.011	0.011
Rab32	0.13299717205689	-3.68013257354978	1	0	0.011	0.011
Map7	0.13299717205689	-3.96373085556522	1	0	0.011	0.011
Tbpl1	0.13299717205689	-4.18751104792389	1	0	0.011	0.011
Slc18b1	0.13299717205689	-3.99851036587391	1	0	0.011	0.011
Enpp1	0.13299717205689	-4.31140471312695	1	0	0.011	0.011
Bend3	0.13299717205689	-4.50883993120453	1	0	0.011	0.011
Sowahc	0.13299717205689	-5.45386930494246	1	0	0.011	0.011
Tfam	0.13299717205689	-4.11656604999805	1	0	0.011	0.011
Rnf126	0.13299717205689	-4.45680392677659	1	0	0.011	0.011
Med16	0.13299717205689	-4.82241992359917	1	0	0.011	0.011
Timm13	0.13299717205689	-4.51166212357012	1	0	0.011	0.011
Mrpl54	0.13299717205689	-4.11012152026166	1	0	0.011	0.011
Tle2	0.13299717205689	-4.28924231407918	1	0	0.011	0.011
Ckap4	0.13299717205689	-4.46097131742729	1	0	0.011	0.011
Gnptab	0.13299717205689	-4.76842222111904	1	0	0.011	0.011
Ano4	0.13299717205689	-4.6220291261197	1	0	0.011	0.011
Ccdc38	0.13299717205689	-4.23549335983351	1	0	0.011	0.011
Tsfm	0.13299717205689	-5.43700459874541	1	0	0.011	0.011
Arhgef25	0.13299717205689	-5.04524594240251	1	0	0.011	0.011
Gas2l1	0.13299717205689	-3.55476161498782	1	0	0.011	0.011
Clhc1	0.13299717205689	-5.38416394943143	1	0	0.011	0.011
Npm1	0.13299717205689	-4.33477616717114	1	0	0.011	0.011
Cdkn2aipnl	0.13299717205689	-4.52270029189111	1	0	0.011	0.011
Gm2a	0.13299717205689	-4.51736032152294	1	0	0.011	0.011
Top3a	0.13299717205689	-4.1455013441536	1	0	0.011	0.011
Usp22	0.13299717205689	-4.27766506548027	1	0	0.011	0.011
Lrrc75a	0.13299717205689	-4.80345788940902	1	0	0.011	0.011
Trappc1	0.13299717205689	-3.73165341472633	1	0	0.011	0.011
Atp1b2	0.13299717205689	-3.76294949810163	1	0	0.011	0.011
Tmem256	0.13299717205689	-3.64018725073499	1	0	0.011	0.011
Med31	0.13299717205689	-4.50625901131375	1	0	0.011	0.011
Eral1	0.13299717205689	-4.17996306157661	1	0	0.011	0.011
Poldip2	0.13299717205689	-5.09593772156339	1	0	0.011	0.011
Zfp830	0.13299717205689	-4.11938854970405	1	0	0.011	0.011
Lhx1	0.13299717205689	-4.65255459483822	1	0	0.011	0.011
Pigw	0.13299717205689	-4.91173899036974	1	0	0.011	0.011
Rnft1	0.13299717205689	-3.7289198912323	1	0	0.011	0.011
Tex14	0.13299717205689	-3.96453162908964	1	0	0.011	0.011
Pdk2	0.13299717205689	-3.87552843321622	1	0	0.011	0.011
Nkiras2	0.13299717205689	-4.15490850570356	1	0	0.011	0.011
Arl4d	0.13299717205689	-4.43054572324708	1	0	0.011	0.011
Hexim1	0.13299717205689	-5.32327068611266	1	0	0.011	0.011
Limd2	0.13299717205689	-4.49349228369244	1	0	0.011	0.011
Nt5c	0.13299717205689	-4.29275506672989	1	0	0.011	0.011
Gga3	0.13299717205689	-4.08941088213663	1	0	0.011	0.011
Evpl	0.13299717205689	-4.35411618772467	1	0	0.011	0.011
Lpin1	0.13299717205689	-4.11815739034858	1	0	0.011	0.011
Pqlc3	0.13299717205689	-4.17111696921702	1	0	0.011	0.011
Acp1	0.13299717205689	-3.98128278443244	1	0	0.011	0.011
Timm9	0.13299717205689	-3.76546682163154	1	0	0.011	0.011
Fam8a1	0.13299717205689	-4.18763088900904	1	0	0.011	0.011
Tmed9	0.13299717205689	-4.25885733983314	1	0	0.011	0.011
4930486L24Rik	0.13299717205689	-4.11559063669007	1	0	0.011	0.011
Glrx	0.13299717205689	-4.99879775535398	1	0	0.011	0.011
F2r	0.13299717205689	-5.05920682376086	1	0	0.011	0.011
Taf9	0.13299717205689	-4.36835044702721	1	0	0.011	0.011
Kctd6	0.13299717205689	-4.04705669311012	1	0	0.011	0.011
Chchd1	0.13299717205689	-4.08991479918587	1	0	0.011	0.011
