gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Zfp639	0.0162884342018999	-3.66929852112439	1	0.009	0.074	0.065
Ptn	0.0162884342018999	-3.62872363708372	1	0.009	0.074	0.065
Ipo8	0.0162884342018999	-3.12739110479675	1	0.009	0.074	0.065
Cacna1a	0.0162884342018999	-4.1243427873563	1	0.009	0.074	0.065
Ptpn9	0.0162884342018999	-3.77665373772117	1	0.009	0.074	0.065
Slc25a3	0.0162884342018999	-3.17660147691182	1	0.009	0.074	0.065
Gm2a	0.0162884342018999	-3.72139448395514	1	0.009	0.074	0.065
Ndufaf2	0.0162884342018999	-3.2966392909726	1	0.009	0.074	0.065
Akap11	0.0162884342018999	-3.36413319533145	1	0.009	0.074	0.065
Eif4b	0.0162884342018999	-3.70535371620973	1	0.009	0.074	0.065
Arhgap6	0.0162884342018999	-4.60162372346669	1	0.009	0.074	0.065
Qser1	0.0163595325844718	-1.552843815121	1	0.062	0.173	0.111
Arhgap24	0.0164461115303085	-0.718806420604826	1	0.286	0.457	0.171
Arrdc1	0.0164475605159942	-2.13049687675327	1	0.027	0.111	0.084
Zbtb38	0.0164475605159942	-2.2648006599688	1	0.027	0.111	0.084
Scfd1	0.0166509412389352	-3.26439626194709	1	0.009	0.074	0.065
Gmfb	0.0166509412389352	-3.27532339477304	1	0.009	0.074	0.065
