gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Pcdhga3	0.0887630872477614	-0.0662068907325573	3.10728161469073	-0.0213070133133546	0.983000749295135	0.999998966800745
Pcdhga4	0.014483588158026	-0.906751281065015	3.10958565354182	-0.291598747258248	0.770593433371411	0.999998966800745
Pcdhgb2	0.121731122123866	-0.603418296738713	3.10147014981691	-0.194558795535831	0.845738362947916	0.999998966800745
Pcdhga5	0.323047829236847	0.534717196878619	1.64464665621347	0.325125883336982	0.745085800140128	0.999998966800745
Pcdhga6	0.350528838611377	-0.326824790475016	1.81190306758366	-0.180376531351021	0.856856977402909	0.999998966800745
Pcdhga7	0.204994268900721	-0.333723172456885	2.68213272256386	-0.124424555746025	0.900979131744459	0.999998966800745
Pcdhgb4	0.395941862772244	-1.64628598915638	1.37281426040129	-1.19920519231433	0.230448168800891	0.999998966800745
Pcdhga8	0.305721328007324	-0.616567166121351	2.19742758080804	-0.28058588665508	0.779028042167163	0.999998966800745
Pcdhgb5	0.330426928075432	-1.3575140767576	1.8551890315511	-0.731738951487116	0.464327917041229	0.999998966800745
Pcdhga9	0.321126681598598	-0.352083085805366	1.51471497092514	-0.232441807576725	0.816194880225824	0.999998966800745
Pcdhgb6	0.0759074541672259	-0.286640187899768	3.1063896595398	-0.0922743825841324	0.926480041255062	0.999998966800745
Pcdhga10	0.112480353929423	-0.134899313828456	3.10494172760729	-0.0434466491364434	0.965345492151791	0.999998966800745
Pcdhgb7	0.0552690439896593	-1.15055115467112	3.10607329285456	-0.370419834367056	0.711069697527444	0.999998966800745
Pcdhga11	0.0781526877268751	-0.343873365566268	3.1054582105487	-0.110731924969458	0.911828929184182	0.999998966800745
Pcdhgb8	0.0437966290082132	-0.376669866335932	3.10885289897108	-0.121160401786973	0.903563987791211	0.999998966800745
Pcdhga12	0.369989900428569	-0.0663831479073674	1.78721688152611	-0.0371433084554812	0.970370740682437	0.999998966800745
Pcdhgc3	0.0787939334008399	-1.47928489715418	3.10498479901575	-0.476422589129294	0.63377334474314	0.999998966800745
Pcdhgc4	0.177010723546978	0.525819557791649	3.09510417934114	0.169887515031427	0.865098599952558	0.999998966800745
Diaph1	5.26407801690903	-0.139074322518472	0.333136109651791	-0.417469972450117	0.676334683305933	0.999998966800745
Hdac3	0.419545359029735	-0.644410453654108	2.0951553736499	-0.307571677861533	0.758408273915011	0.999998966800745
Fchsd1	0.0905037382454981	0.279750937704971	3.10212141118721	0.0901805250742613	0.928143760001108	0.999998966800745
Arap3	5.69153898404448	-0.375271471771221	0.335488164660818	-1.11858334004308	0.263317934120832	0.999998966800745
Pcdh1	0.803447966792482	-0.970024459715618	0.9916680227193	-0.978174588160731	0.327987982520252	0.999998966800745
Dele1	0.657865440158713	0.110954159807672	1.01994281768304	0.108784686635396	0.913373270023728	0.999998966800745
Pcdh12	0.0539311412683036	-0.964615250388255	3.1060570388238	-0.310559412892667	0.756135586212674	0.999998966800745
Rnf14	1.51586284700898	0.26270236325012	0.676359567221732	0.388406368419119	0.697715332135787	0.999998966800745
Gnpda1	0.196507594107493	-0.0514859942620491	3.10361358884916	-0.0165890478270333	0.986764461925484	0.999998966800745
Ndfip1	0.738183983399856	-2.06230135606571	1.0101819719418	-2.04151471056398	0.0411996931996639	0.999998966800745
Arhgap26	20.764979744487	0.338690730907207	0.225112332677569	1.5045409857323	0.132442128457721	0.999998966800745
Nr3c1	18.2578319615939	-0.193890233818839	0.220233465053549	-0.880384975878641	0.378650792690043	0.999998966800745
Yipf5	0.396643588327275	0.518287366676454	1.7160348415031	0.302026132652691	0.762632141674922	0.999998966800745
Kctd16	0.0198833389472679	-0.354221057378851	3.10876391042585	-0.113942733377372	0.909283189801727	0.999998966800745
Prelid2	0.85709978970183	-0.584811340883263	0.906008040927438	-0.645481402443867	0.518615266421451	0.999998966800745
Sh3rf2	0.110366960274006	-0.198731227930405	3.10835211467658	-0.0639345931859082	0.949022307235709	0.999998966800745
Lars	1.52746688937766	0.287687513729752	0.639126124856951	0.450126356193219	0.652619333537234	0.999998966800745
Rbm27	3.15059144475413	0.00954668400751599	0.488567737967801	0.0195401441102629	0.984410212779771	0.999998966800745
Tcerg1	1.33533413343958	-1.94099172957035	0.840967190746006	-2.30804691423043	0.0209965272907226	0.999998966800745
