gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ubxn8	3.87952900866904	-0.929235504328654	0.629480754503487	-1.4761936686398	0.139891908730789	0.999862054855225
Gsr	9.15731935892235	-0.740599453118778	0.330950793505175	-2.237793254021	0.0252345405434589	0.999862054855225
Gtf2e2	19.9813465247048	-0.0176018531902258	0.227984271805716	-0.0772064364388513	0.938459321395138	0.999862054855225
Rbpms	81.9755385099869	0.0812197117520899	0.153491413486976	0.529148242934005	0.596702617397903	0.999862054855225
Dctn6	14.0576788460992	-0.0168191537512168	0.274799167661985	-0.0612052572586578	0.95119574289776	0.999862054855225
Leprotl1	2.09215452168086	-0.0899353795087819	0.86669480107535	-0.103768223135981	0.917353284559448	0.999862054855225
Saraf	3.96064425495471	-0.355700893255792	0.495874726765996	-0.717320069073913	0.473176626749843	0.999862054855225
Tnks	37.8179941662865	-0.064677703643137	0.175521009552976	-0.368489811036644	0.71250804112418	0.999862054855225
Ppp1r3b	9.62144236998645	-0.454487738713508	0.317875822064524	-1.42976504397762	0.152784464919466	0.999862054855225
Eri1	3.4593845284457	0.186915205438226	0.633455413108712	0.295072394315695	0.767938577476022	0.999862054855225
Mfhas1	5.66120781172488	0.141979326903865	0.649986419438999	0.218434297483333	0.827090745130416	0.999862054855225
Prag1	4.52119535696299	0.0234433839737638	0.623739164841411	0.0375852364180538	0.970018379236789	0.999862054855225
Lonrf1	7.08590375105191	-0.342608389972642	0.626945284391089	-0.546472552713106	0.58474114977825	0.999862054855225
Trmt9b	7.65908431712022	0.0843775016608392	0.408492371248619	0.206558329113776	0.836354806895632	0.999862054855225
Dlc1	274.111558748733	0.143160988998306	0.102514085191349	1.3965006733571	0.162563777975327	0.999862054855225
AI429214	0.762212265818765	0.779190944097071	1.32567929707706	0.587767302254083	0.556688494105199	0.999862054855225
Sgcz	0.481594343320629	0.364922812488699	2.03768241911318	0.179087187024717	0.857869242636139	0.999862054855225
Tusc3	3.89504316285564	-0.790654039793819	0.713957838978992	-1.10742399148458	0.268110657900882	0.999862054855225
Fgf20	0.510808683900239	0.831885556053094	1.55690945040823	0.534318521757939	0.59312117984215	0.999862054855225
