gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Prdm4	0.175414966947806	1.00126480714368	3.07399330043054	0.325721206680393	0.744635297884233	NA
Ascl4	0.113952884847788	-0.797498876402546	3.08210196469836	-0.258751620010273	0.795826888442151	NA
Rtcb	0.676606629003811	0.655352332326199	1.04155753824991	0.629204156524433	0.529215408021953	NA
Fbxo7	0.766915973770531	0.598907500854855	1.08620614337757	0.551375541840102	0.581376263430428	NA
Syn3	0.182422627905317	0.99900643601741	3.07597270079548	0.324777406431161	0.745349545427727	NA
Timp3	0.0437959717893771	0.0689858282860712	3.07853858540442	0.0224086287607822	0.982121997325367	NA
Hsp90b1	1.29440379800763	-0.480764082463339	0.840005324869192	-0.57233456530553	0.567095336878046	NA
Ttc41	0.0620499570977273	-0.840798510367761	3.07996943461625	-0.272989238437855	0.784861487987731	NA
Nt5dc3	0.202954642466274	0.528691691013749	2.46523015406763	0.214459364023845	0.830188852542444	NA
Igf1	0.495685504182135	0.369267300033334	1.65879200709427	0.222612177086737	0.823837358310168	NA
Parpbp	0.0380241127493506	0.101461316105459	3.0869979006908	0.0328673097195028	0.973780401768726	NA
Nup37	0.0648361093618929	0.646447292290769	3.07900860577002	0.209953064463456	0.833704305639447	NA
Washc3	1.43868071783255	0.364874093306121	0.788960366345167	0.462474553691953	0.643741046250928	NA
Dram1	0.0744857546138932	0.430799047394901	3.08133457681142	0.13980924065724	0.888810712020749	NA
Gnptab	1.36437427562752	0.674475663491855	0.840390652457283	0.802573971425911	0.422221017640802	NA
Chpt1	0.0825425257403829	0.334899893400794	3.08292169820658	0.108630684196622	0.913495422296561	NA
Spic	0.0875377027736529	-0.65886993163167	3.08279508078238	-0.213724854998943	0.830761627670437	NA
Arl1	0.186279098649347	0.403590304658916	2.9415082051824	0.137205228238991	0.890868578458984	NA
Utp20	0.260651158417842	-0.566593775210596	2.61247359571179	-0.216880192068017	0.828301714653905	NA
Ano4	0.373148850097598	-0.34647493535339	2.25395657175252	-0.153718549725204	0.877831658056748	NA
Gas2l3	0.280647299171264	1.6447583075652	2.49585713914411	0.658995373480884	0.509898739588165	NA
Nr1h4	0.0103299154670403	0.0110765936808603	3.08509776154921	0.00359035419198452	0.997135317977002	NA
Scyl2	0.216574875076029	0.174424270648712	2.80451216838063	0.0621941571925599	0.950408215368985	NA
Actr6	0.0718704757101225	0.289437158216792	3.08413478793106	0.0938471169773213	0.925230602880789	NA
Uhrf1bp1l	0.0977987254205987	-1.20189750399788	3.07901094652567	-0.39035181260206	0.696276415062553	NA
Anks1b	0.385618153744651	1.05395337364055	3.0151194603728	0.34955609138957	0.72667186836114	NA
Apaf1	1.61710087808381	0.53004332244601	0.743841335393795	0.712575783604983	0.476108301230286	NA
Ikbip	0.250230744283672	-0.168918989267245	2.32883667937819	-0.0725336348242107	0.942177239233926	NA
Slc25a3	0.506792628598777	-0.100919095195474	1.33942975173051	-0.0753448212308928	0.939940360619941	NA
Tmpo	1.18040999219169	-0.472616764534379	0.831138907040888	-0.568637517183549	0.569602158834115	NA
Nedd1	0.384521900995082	0.186785398776281	1.53961669828068	0.121319416050026	0.90343804182297	NA
Cfap54	0.120754251289111	-0.182002441870821	3.08197283457659	-0.0590538760851292	0.95290919603872	NA
Cdk17	1.93369034960351	0.628619650984296	0.72292315455433	0.869552520242389	0.384544994509938	0.937528358568864
Elk3	5.21258985880613	0.800747205786982	0.362906521270127	2.20648337479434	0.027350173028858	0.43999280670639
Lta4h	0.749572597116097	-0.00949976442734085	1.02193378659191	-0.00929587078143486	0.992583075044482	NA
Ccdc38	0.0206598309340807	0.184655248365206	3.08282400315622	0.0598980831134551	0.952236806609506	NA
Snrpf	0.0103432681623997	-0.0800930054577932	3.08738205305796	-0.0259420454227436	0.979303563922369	NA
Metap2	0.323152041594436	0.953825363868873	1.91848478885266	0.497176401611869	0.619064661103347	NA
Vezt	0.66936197854192	0.622552905343175	1.31996215731289	0.471644510332429	0.637180550560813	NA
Fgd6	0.135891730990044	-0.0326107624848405	3.07868174076336	-0.010592443529663	0.99154861088758	NA
Nr2c1	1.08592013292426	0.396526941832157	0.955239798220284	0.415107224982596	0.678063410616943	NA
Ndufa12	0.101133306764173	-0.402652139757222	3.08354143333135	-0.130581070001129	0.896106718438075	NA
Tmcc3	49.8947303717927	0.241188807558891	0.141529843240318	1.70415512401404	0.0883521105026084	0.636823653622697
Cep83	0.550365616523931	1.24049055219276	1.47727434493017	0.839715761970667	0.401067774290361	NA
Plxnc1	0.0206598309340807	0.184655248365206	3.08282400315622	0.0598980831134551	0.952236806609506	NA
Cradd	5.51637073006185	-0.297669259709331	0.376888118563903	-0.789808022719239	0.429639893012033	0.942675801819713
Mrpl42	0.121129845533448	-0.399204028802181	3.07587932227463	-0.129785335175948	0.896736265608884	NA
Ube2n	1.55237217352104	-0.250375158066802	0.724095948260178	-0.345776217459014	0.729510899665304	NA
Nudt4	0.212636587081464	-0.669479486263321	3.07358417285423	-0.217817196020248	0.827571545748029	NA
Eea1	2.07193420032684	-0.123544061817465	0.653224025105928	-0.189129696810265	0.849991166805656	0.990467554424196
Btg1	0.45574174133561	0.311177497443129	1.49259359704751	0.208481061461517	0.834853368528357	NA
Atp2b1	2.50349018486863	0.420478850404527	0.576918906459406	0.728835275974984	0.466102430365175	0.942675801819713
Poc1b	2.7271756657179	-0.215708942238513	0.567408348384944	-0.380165259909378	0.703822745291095	0.980145153810259
Galnt4	0.0605642320982881	-0.562137928471801	3.07838597907919	-0.182608007017998	0.855105601296376	NA
Dusp6	0.86650844932625	-0.309254409591051	0.967778410651463	-0.319550845717746	0.749308841379881	NA
Kitl	0.647308268654155	0.0818189786837668	1.22848083777461	0.0666017541079288	0.946898749272307	NA
Tmtc3	0.497575890293139	0.573755178601811	1.33718954977667	0.429075428160231	0.667868333511278	NA
Cep290	0.279291867203768	0.172659553350924	1.94556035471636	0.0887454110238056	0.92928424210895	NA
4930430F08Rik	0.160443108705419	-0.792012032940461	3.07141956930947	-0.257865138600561	0.796510990533093	NA
Mgat4c	0.363529219844748	-0.87996853069106	2.98997950936958	-0.294305873312355	0.768524185041503	NA
Tmtc2	0.31235165626624	-0.307277302023686	2.13920888095619	-0.143640625634621	0.885784258676831	NA
Mettl25	1.20082998581736	0.173852393087201	0.899604276028968	0.193254298272814	0.846759816263223	NA
Ccdc59	0.0890776685781933	-0.0176016639115336	3.07478522636937	-0.00572451817466199	0.99543252027655	NA
Ppfia2	0.216597772733949	1.04517751819362	3.07280623442388	0.340137788866982	0.733752765101031	NA
